caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case79,Laser Marking,res_78cdb177-71e8-4590-bcc9-191f1897386b,Role 4,2012-01-07 22:57:27,110,3,2012-01-07 20:08:39
Case85,Laser Marking,res_78cdb177-71e8-4590-bcc9-191f1897386b,Role 4,2012-01-07 23:04:10,108,2,2012-01-07 18:11:01
Case16,Final Inspection Q.C.,res_78cdb177-71e8-4590-bcc9-191f1897386b,Role 3,2012-01-07 23:08:52,112,1,2012-01-07 22:35:18
Case116,Turning & Milling,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 1,2012-01-07 23:15:58,108,2,2012-01-07 17:14:39
Case83,Turning & Milling Q.C.,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 3,2012-01-07 23:23:20,109,0,2012-01-07 18:20:59
Case117,Turning & Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-07 23:45:40,109,4,2012-01-07 18:11:35
Case26,Turning & Milling Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-07 23:49:33,112,2,2012-01-07 22:28:08
Case118,Rework Milling,res_ab4816ab-493e-4057-8964-f4aec9126d5a,Role 1,2012-01-08 00:10:04,110,0,2012-01-07 19:49:39
Case24,Turning Q.C.,res_ab4816ab-493e-4057-8964-f4aec9126d5a,Role 1,2012-01-08 00:12:18,112,0,2012-01-07 22:44:52
Case49,Final Inspection Q.C.,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 3,2012-01-08 00:30:27,111,0,2012-01-07 21:46:55
Case9,Packing,res_97234f43-3561-4cab-aed9-df94336f5841,Role 5,2012-01-08 00:49:59,111,2,2012-01-07 23:14:03
Case119,Turning & Milling,res_97234f43-3561-4cab-aed9-df94336f5841,Role 1,2012-01-08 00:51:27,111,4,2012-01-07 20:46:14
Case84,Packing,res_838aa731-07dd-4781-b225-3a8742473c69,Role 5,2012-01-08 01:06:59,110,1,2012-01-07 21:00:07
Case108,Turning & Milling Q.C.,res_838aa731-07dd-4781-b225-3a8742473c69,Role 3,2012-01-08 01:11:08,109,1,2012-01-07 19:21:32
Case106,Packing,res_838aa731-07dd-4781-b225-3a8742473c69,Role 5,2012-01-08 01:21:07,109,1,2012-01-07 18:42:44
Case110,Milling,res_838aa731-07dd-4781-b225-3a8742473c69,Role 1,2012-01-08 01:39:14,110,0,2012-01-07 20:28:06
Case44,Round Grinding,res_7481353e-6333-48aa-8469-b72d59879fb1,Role 2,2012-01-08 01:46:55,112,1,2012-01-07 22:54:07
Case120,Turning & Milling,res_7481353e-6333-48aa-8469-b72d59879fb1,Role 1,2012-01-08 01:47:57,111,6,2012-01-07 21:24:24
Case66,Laser Marking,res_e45bfa15-4f4b-4cc1-8a43-005b0ea6c739,Role 4,2012-01-08 01:56:10,111,0,2012-01-07 23:39:33
Case121,Rework Milling,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 1,2012-01-08 02:02:53,112,1,2012-01-07 22:08:01
Case109,Turning & Milling,res_9abf9ad1-4843-422b-9d67-d77bb6029a18,Role 1,2012-01-08 02:10:24,110,5,2012-01-07 21:13:24
Case34,Final Inspection Q.C.,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 3,2012-01-08 02:15:23,113,0,2012-01-08 00:59:13
Case42,Round  Q.C.,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 1,2012-01-08 02:15:59,113,0,2012-01-08 00:48:18
Case63,Turning & Milling,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-08 02:45:00,113,3,2012-01-08 01:56:30
Case97,Turning,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-08 02:46:35,112,0,2012-01-08 00:04:31
Case5,Flat Grinding,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 4,2012-01-08 02:51:56,110,0,2012-01-07 21:00:46
Case62,Final Inspection Q.C.,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 3,2012-01-08 02:58:39,113,2,2012-01-08 01:44:31
Case111,Round Grinding,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 2,2012-01-08 02:59:05,112,0,2012-01-07 22:50:38
Case107,Change Version,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-08 03:04:58,110,0,2012-01-07 20:45:58
Case17,Round Grinding,res_838aa731-07dd-4781-b225-3a8742473c69,Role 2,2012-01-08 03:11:56,113,1,2012-01-08 01:53:07
Case27,Flat Grinding,res_838aa731-07dd-4781-b225-3a8742473c69,Role 4,2012-01-08 03:15:16,112,1,2012-01-08 01:27:03
Case123,Turning & Milling,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 03:32:42,113,4,2012-01-08 00:24:38
Case53,Flat Grinding,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 4,2012-01-08 03:32:57,114,2,2012-01-08 02:36:55
Case70,Final Inspection Q.C.,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 3,2012-01-08 03:47:05,112,1,2012-01-08 01:28:21
Case61,Turning & Milling,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 03:52:45,114,4,2012-01-08 02:13:23
Case122,Turning & Milling Q.C.,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 3,2012-01-08 04:23:46,112,1,2012-01-07 23:51:24
Case81,Turning Q.C.,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 1,2012-01-08 05:13:22,114,0,2012-01-08 03:07:40
Case87,Change Version,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-08 05:18:48,114,1,2012-01-08 02:10:23
Case124,Turning & Milling Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-08 05:25:50,113,1,2012-01-08 01:41:05
Case125,Turning & Milling,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-08 05:31:18,114,4,2012-01-08 02:02:21
Case98,Turning & Milling Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-08 06:01:16,114,2,2012-01-08 03:10:58
Case13,Round Grinding,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 2,2012-01-08 06:05:57,115,0,2012-01-08 03:57:48
Case51,Final Inspection Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-08 06:22:35,116,0,2012-01-08 05:15:30
Case54,Packing,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 5,2012-01-08 07:03:07,116,0,2012-01-08 04:50:30
Case10,Final Inspection Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-08 07:12:03,116,1,2012-01-08 05:27:27
Case126,Turning,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-08 07:32:08,115,0,2012-01-08 03:31:05
Case57,Lapping,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 4,2012-01-08 07:48:20,116,0,2012-01-08 05:42:55
Case74,Final Inspection Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-08 07:49:14,118,2,2012-01-08 06:54:08
Case23,Final Inspection Q.C.,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 3,2012-01-08 07:52:26,118,1,2012-01-08 06:24:46
Case25,Lapping,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 4,2012-01-08 08:02:30,117,1,2012-01-08 06:00:09
Case93,Milling,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 08:10:43,116,0,2012-01-08 05:12:12
Case48,Fix,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 08:13:06,118,0,2012-01-08 06:26:58
Case127,Change Version,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 08:19:36,116,1,2012-01-08 04:15:16
Case99,Turning,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 08:20:47,116,2,2012-01-08 04:56:57
Case94,Turning,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 1,2012-01-08 08:32:27,116,1,2012-01-08 04:46:18
Case76,Final Inspection Q.C.,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 3,2012-01-08 08:34:49,118,3,2012-01-08 07:11:56
Case73,Flat Grinding,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 4,2012-01-08 08:41:53,118,0,2012-01-08 07:24:28
Case96,Turning & Milling Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-08 08:47:50,117,0,2012-01-08 06:14:57
Case65,Fix,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-08 08:48:02,118,1,2012-01-08 07:23:49
Case5,Laser Marking,res_1fa8855e-52f9-4d48-99fe-0b60987dae0c,Role 4,2012-01-08 09:19:28,114,0,2012-01-08 02:51:58
Case128,Turning & Milling,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 1,2012-01-08 09:19:52,117,1,2012-01-08 05:48:47
Case95,Laser Marking,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 4,2012-01-08 09:21:36,118,1,2012-01-08 06:57:16
Case100,Turning & Milling,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 1,2012-01-08 09:55:34,119,4,2012-01-08 07:50:08
Case129,Turning & Milling,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 1,2012-01-08 10:12:49,118,2,2012-01-08 06:23:24
Case78,Turning & Milling Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-08 10:20:18,118,1,2012-01-08 08:35:17
Case33,Fix,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-08 10:26:45,119,0,2012-01-08 09:19:48
Case58,Milling,res_ab4816ab-493e-4057-8964-f4aec9126d5a,Role 1,2012-01-08 10:38:21,119,1,2012-01-08 09:00:41
Case130,Turning & Milling,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 1,2012-01-08 11:00:24,119,3,2012-01-08 07:49:52
Case29,Flat Grinding,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 4,2012-01-08 12:06:59,118,1,2012-01-08 08:38:07
Case22,Milling,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-08 12:09:37,118,0,2012-01-08 08:33:40
Case67,Stress Relief,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-08 12:26:20,120,0,2012-01-08 10:37:47
Case59,Final Inspection Q.C.,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 3,2012-01-08 12:26:54,120,1,2012-01-08 10:30:29
Case40,Fix,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-08 12:31:40,119,1,2012-01-08 09:34:14
Case77,Lapping,res_97234f43-3561-4cab-aed9-df94336f5841,Role 4,2012-01-08 12:54:11,119,0,2012-01-08 09:21:18
Case112,Milling Q.C.,res_97234f43-3561-4cab-aed9-df94336f5841,Role 1,2012-01-08 13:02:04,118,0,2012-01-08 08:31:45
Case52,Grinding Rework,res_97234f43-3561-4cab-aed9-df94336f5841,Role 2,2012-01-08 13:02:49,119,0,2012-01-08 09:07:43
Case131,Turning & Milling,res_90da8d03-86b3-45dc-8884-79ce70dd0b4a,Role 1,2012-01-08 13:12:59,119,5,2012-01-08 08:58:19
Case36,Lapping,res_90da8d03-86b3-45dc-8884-79ce70dd0b4a,Role 4,2012-01-08 13:20:11,119,1,2012-01-08 09:25:36
Case43,Lapping,res_90da8d03-86b3-45dc-8884-79ce70dd0b4a,Role 4,2012-01-08 13:25:17,122,2,2012-01-08 11:23:14
Case90,Final Inspection Q.C.,res_6816c3ab-5a45-4459-bb68-2be39f9908f2,Role 3,2012-01-08 13:37:45,119,0,2012-01-08 09:26:17
Case132,Rework Milling,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-08 14:07:27,120,0,2012-01-08 09:47:16
Case134,Turning & Milling,res_c52c6dca-c730-4332-837b-9d11f724e81c,Role 1,2012-01-08 15:06:50,122,2,2012-01-08 11:01:54
Case80,Laser Marking,res_c52c6dca-c730-4332-837b-9d11f724e81c,Role 4,2012-01-08 15:11:17,122,0,2012-01-08 11:59:58
Case133,Rework Milling,res_c52c6dca-c730-4332-837b-9d11f724e81c,Role 1,2012-01-08 15:19:16,121,1,2012-01-08 10:58:35
Case115,Turning Q.C.,res_c52c6dca-c730-4332-837b-9d11f724e81c,Role 1,2012-01-08 15:20:47,122,0,2012-01-08 11:07:27
Case60,Turning & Milling Q.C.,res_838aa731-07dd-4781-b225-3a8742473c69,Role 3,2012-01-08 15:42:53,124,0,2012-01-08 13:48:38
Case32,Round  Q.C.,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 1,2012-01-08 16:19:03,125,1,2012-01-08 14:53:55
Case9,Round  Q.C.,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 1,2012-01-08 16:29:58,125,0,2012-01-08 14:25:42
Case120,Turning & Milling Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-08 17:29:05,125,2,2012-01-08 14:50:00
Case121,Milling Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-08 17:34:26,125,0,2012-01-08 14:57:22
Case5,Flat Grinding,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 4,2012-01-08 17:36:43,120,1,2012-01-08 10:18:28
Case136,Rework Milling,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 17:44:50,124,3,2012-01-08 13:07:54
Case71,Turn & Mill. & Screw Assem,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 17:45:36,125,0,2012-01-08 15:04:08
Case135,Rework Milling,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 1,2012-01-08 17:46:12,123,2,2012-01-08 12:53:09
Case105,Final Inspection Q.C.,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 3,2012-01-08 17:51:03,124,0,2012-01-08 13:45:10
Case44,Final Inspection Q.C.,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 3,2012-01-08 17:56:26,125,1,2012-01-08 15:41:10
Case103,Packing,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 5,2012-01-08 17:58:21,124,0,2012-01-08 13:10:50
Case21,Round Grinding,res_6816c3ab-5a45-4459-bb68-2be39f9908f2,Role 2,2012-01-08 18:04:02,124,0,2012-01-08 13:32:15
Case113,Turning & Milling Q.C.,res_6816c3ab-5a45-4459-bb68-2be39f9908f2,Role 3,2012-01-08 18:04:46,125,1,2012-01-08 14:17:43
Case137,Turning & Milling,res_6816c3ab-5a45-4459-bb68-2be39f9908f2,Role 1,2012-01-08 18:05:29,125,2,2012-01-08 14:09:50
Case28,Final Inspection Q.C.,res_f9126a8e-ffb6-475a-86c9-4a30f8da3741,Role 3,2012-01-08 18:06:16,125,2,2012-01-08 15:50:15
Case13,Final Inspection Q.C.,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 3,2012-01-08 19:03:33,127,3,2012-01-08 17:11:22
Case138,Turning & Milling,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 1,2012-01-08 19:07:24,126,2,2012-01-08 15:59:01
Case139,Turning & Milling,res_1524c90e-40f5-4de5-9ee7-f6e4bad5b551,Role 1,2012-01-08 19:54:05,127,3,2012-01-08 16:46:52
Case114,Laser Marking,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 4,2012-01-08 20:09:57,126,0,2012-01-08 16:42:40
Case41,Laser Marking,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 4,2012-01-08 20:14:16,128,1,2012-01-08 18:00:37
Case140,Turning & Milling,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 1,2012-01-08 20:46:29,128,4,2012-01-08 17:44:11
Case37,Packing,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 5,2012-01-08 20:50:33,129,1,2012-01-08 19:40:24
Case66,Final Inspection Q.C.,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 3,2012-01-08 20:59:15,128,1,2012-01-08 18:20:10
Case15,Round Grinding,res_838aa731-07dd-4781-b225-3a8742473c69,Role 2,2012-01-08 21:25:06,129,1,2012-01-08 19:51:48
Case92,Final Inspection Q.C.,res_838aa731-07dd-4781-b225-3a8742473c69,Role 3,2012-01-08 21:42:34,128,2,2012-01-08 18:24:36
Case13,Round Grinding,res_838aa731-07dd-4781-b225-3a8742473c69,Role 2,2012-01-08 21:43:15,128,0,2012-01-08 19:09:00
Case88,Grinding Rework,res_838aa731-07dd-4781-b225-3a8742473c69,Role 2,2012-01-08 21:51:41,128,0,2012-01-08 18:02:53
Case50,Final Inspection Q.C.,res_838aa731-07dd-4781-b225-3a8742473c69,Role 3,2012-01-08 22:03:56,130,2,2012-01-08 20:21:56
Case141,Turning & Milling,res_838aa731-07dd-4781-b225-3a8742473c69,Role 1,2012-01-08 22:07:59,129,4,2012-01-08 18:05:51
Case104,Packing,res_838aa731-07dd-4781-b225-3a8742473c69,Role 5,2012-01-08 22:08:13,130,2,2012-01-08 20:08:12
Case91,Turning Q.C.,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 1,2012-01-08 22:14:04,128,0,2012-01-08 18:33:51
Case45,Turning & Milling,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 1,2012-01-08 22:15:18,130,4,2012-01-08 20:31:51
Case101,Milling Q.C.,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 1,2012-01-08 22:17:52,129,0,2012-01-08 19:39:51
Case123,Turning & Milling Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-08 22:22:36,128,0,2012-01-08 18:12:46
Case142,Turning & Milling,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-08 22:43:16,129,4,2012-01-08 19:33:24
Case122,Turn & Mill. & Screw Assem,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-08 22:49:55,128,0,2012-01-08 19:25:49
Case116,Turning & Milling Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-08 23:06:56,128,1,2012-01-08 19:19:51
Case117,Laser Marking,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 4,2012-01-08 23:07:18,129,2,2012-01-08 20:06:12
Case35,Final Inspection Q.C.,res_7481353e-6333-48aa-8469-b72d59879fb1,Role 3,2012-01-08 23:18:50,130,1,2012-01-08 21:51:03
Case143,Rework Milling,res_7481353e-6333-48aa-8469-b72d59879fb1,Role 1,2012-01-08 23:33:14,130,0,2012-01-08 20:07:27
Case40,Packing,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 5,2012-01-08 23:48:05,128,0,2012-01-08 19:30:52
Case144,Turning & Milling Q.C.,res_838aa731-07dd-4781-b225-3a8742473c69,Role 3,2012-01-09 00:20:35,130,2,2012-01-08 21:21:30
Case72,Final Inspection Q.C.,res_0d5070d7-561b-4a9f-91a2-de538c347314,Role 3,2012-01-09 00:29:36,130,2,2012-01-08 23:07:56
Case38,Flat Grinding,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 4,2012-01-09 01:05:18,131,0,2012-01-08 23:44:04
Case145,Rework Milling,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 1,2012-01-09 01:22:14,130,1,2012-01-08 22:08:55
Case110,Final Inspection Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-09 01:32:55,130,1,2012-01-08 22:22:24
Case46,Final Inspection Q.C.,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 3,2012-01-09 01:49:17,130,3,2012-01-08 23:58:48
Case9,Packing,res_8d190d99-931c-44d1-8ff6-298c6c9cb568,Role 5,2012-01-09 02:23:25,131,1,2012-01-08 23:48:05
Case127,Final Inspection Q.C.,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 3,2012-01-09 02:45:10,130,2,2012-01-08 23:48:34
Case128,Turning & Milling Q.C.,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 3,2012-01-09 02:45:25,130,1,2012-01-08 23:53:12
Case118,Milling Q.C.,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 1,2012-01-09 02:50:14,130,0,2012-01-08 23:50:29
Case10,Packing,res_f9126a8e-ffb6-475a-86c9-4a30f8da3741,Role 5,2012-01-09 02:54:44,131,1,2012-01-09 00:37:28
Case17,Final Inspection Q.C.,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 3,2012-01-09 03:02:14,131,4,2012-01-09 01:39:42
Case146,Change Version,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 1,2012-01-09 03:10:03,131,0,2012-01-08 23:34:08
Case126,Turning Q.C.,res_4d4a6a7a-7279-4dd1-b14c-8679ba102cd7,Role 1,2012-01-09 03:31:22,130,0,2012-01-08 23:54:48
Case82,Final Inspection Q.C.,res_4d4a6a7a-7279-4dd1-b14c-8679ba102cd7,Role 3,2012-01-09 03:45:33,130,4,2012-01-09 00:22:00
Case86,Turning & Milling,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-09 04:05:19,131,1,2012-01-09 00:54:56
Case106,Fix,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 1,2012-01-09 04:07:42,130,0,2012-01-08 23:58:33
Case34,Packing,res_ab4816ab-493e-4057-8964-f4aec9126d5a,Role 5,2012-01-09 04:22:23,130,1,2012-01-09 02:36:23
Case147,Rework Milling,res_ab4816ab-493e-4057-8964-f4aec9126d5a,Role 1,2012-01-09 04:30:08,131,1,2012-01-09 00:23:51
Case107,Final Inspection Q.C.,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 3,2012-01-09 04:49:39,131,4,2012-01-09 00:45:58
Case119,Laser Marking,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 4,2012-01-09 05:07:34,131,1,2012-01-09 01:37:28
Case125,Turning & Milling,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 1,2012-01-09 05:10:16,130,2,2012-01-09 02:00:02
Case130,Turning,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 1,2012-01-09 05:14:58,130,0,2012-01-09 01:49:41
Case87,Final Inspection Q.C.,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 3,2012-01-09 05:22:59,130,5,2012-01-09 02:34:39
Case13,Laser Marking,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 4,2012-01-09 05:34:23,131,0,2012-01-09 01:27:58
Case20,Final Inspection Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 3,2012-01-09 05:48:52,130,4,2012-01-09 02:32:14
Case129,Laser Marking,res_c52c6dca-c730-4332-837b-9d11f724e81c,Role 4,2012-01-09 05:51:03,130,2,2012-01-09 02:26:15
Case148,Turning & Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 06:21:01,131,3,2012-01-09 02:59:33
Case109,Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 06:34:49,130,0,2012-01-09 02:51:32
Case149,Turning & Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 06:42:08,132,4,2012-01-09 03:20:29
Case62,Packing,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 5,2012-01-09 07:00:52,133,2,2012-01-09 05:09:32
Case124,Round Grinding,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 2,2012-01-09 07:12:45,131,0,2012-01-09 03:18:07
Case44,Packing,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 5,2012-01-09 07:28:16,132,1,2012-01-09 03:51:18
Case108,Laser Marking,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 4,2012-01-09 07:29:03,132,3,2012-01-09 03:53:17
Case150,Rework Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 07:48:37,133,1,2012-01-09 04:09:30
Case49,Packing,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 5,2012-01-09 07:52:14,133,1,2012-01-09 04:38:37
Case57,Turning Rework,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 1,2012-01-09 09:22:32,134,0,2012-01-09 06:03:40
Case89,Lapping,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 4,2012-01-09 09:43:06,133,0,2012-01-09 05:37:16
Case111,Laser Marking,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 4,2012-01-09 10:17:14,134,1,2012-01-09 06:03:45
Case102,Laser Marking,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 4,2012-01-09 10:49:00,134,2,2012-01-09 06:36:42
Case151,Turning & Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 11:07:36,134,3,2012-01-09 05:50:54
Case26,Stress Relief,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 11:09:31,134,0,2012-01-09 07:53:32
Case63,Milling,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 11:23:57,135,0,2012-01-09 09:01:49
Case53,Lapping,res_f9126a8e-ffb6-475a-86c9-4a30f8da3741,Role 4,2012-01-09 11:50:46,135,1,2012-01-09 09:23:21
Case42,Packing,res_6816c3ab-5a45-4459-bb68-2be39f9908f2,Role 5,2012-01-09 12:41:36,137,1,2012-01-09 10:35:32
Case27,Laser Marking,res_db3de256-7aab-4de6-929f-8087a62cac32,Role 4,2012-01-09 13:09:58,136,2,2012-01-09 10:14:30
Case24,Turning & Milling,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 1,2012-01-09 13:38:56,138,3,2012-01-09 12:07:37
Case65,Packing,res_e25c1c50-b442-4c1e-b2fe-c1676d69db7d,Role 5,2012-01-09 13:48:48,138,2,2012-01-09 11:29:53
Case85,Final Inspection Q.C.,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 3,2012-01-09 14:04:01,135,0,2012-01-09 08:46:46
Case152,Rework Milling,res_03016ce9-abbd-4233-b031-8451e271c4be,Role 1,2012-01-09 14:18:56,135,0,2012-01-09 07:54:54
Case70,Grinding Rework,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 2,2012-01-09 14:37:46,139,0,2012-01-09 12:25:47
Case69,Packing,res_25a53e7a-8387-43ab-a58a-d13f677bd6ad,Role 5,2012-01-09 14:39:42,136,0,2012-01-09 10:30:09
Case54,Round  Q.C.,res_e669e800-bf0d-4f22-a521-315905b5e81b,Role 1,2012-01-09 14:44:02,138,0,2012-01-09 11:50:32
Case153,Turning & Milling,res_080eeeec-45be-4d6f-9661-4615840d8e09,Role 1,2012-01-09 14:51:21,136,2,2012-01-09 09:45:05
Case156,Turning & Milling,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 1,2012-01-09 15:19:53,139,4,2012-01-09 12:23:48
Case154,Change Version,res_da03ef3e-30dc-4baa-85ff-f3ee2e06d2f9,Role 1,2012-01-09 15:33:34,137,0,2012-01-09 10:30:59
Case9,Fix,res_1524c90e-40f5-4de5-9ee7-f6e4bad5b551,Role 1,2012-01-09 15:43:36,138,0,2012-01-09 12:06:06
Case83,Laser Marking,res_1524c90e-40f5-4de5-9ee7-f6e4bad5b551,Role 4,2012-01-09 15:53:37,139,1,2012-01-09 12:43:41
