caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case88,Final Inspection Q.C.,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 3,2012-01-08 18:05:53,113,3,2012-01-08 16:27:56
Case35,Final Inspection Q.C.,res_823f57a5-3e17-4893-8cf4-a02e2de5f531,Role 3,2012-01-08 18:17:05,112,2,2012-01-08 15:46:25
Case133,Turning & Milling,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-08 18:36:32,113,1,2012-01-08 15:48:31
Case134,Turning & Milling,res_823f57a5-3e17-4893-8cf4-a02e2de5f531,Role 1,2012-01-08 19:38:28,114,2,2012-01-08 16:28:55
Case59,Round  Q.C.,res_823f57a5-3e17-4893-8cf4-a02e2de5f531,Role 1,2012-01-08 19:41:08,114,0,2012-01-08 18:23:08
Case56,Lapping,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 4,2012-01-08 20:20:49,114,1,2012-01-08 19:18:59
Case57,Lapping,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 4,2012-01-08 20:48:19,114,0,2012-01-08 18:44:42
Case38,Round  Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-08 21:05:28,114,1,2012-01-08 18:23:41
Case72,Final Inspection Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-08 21:39:18,114,0,2012-01-08 19:05:24
Case135,Rework Milling,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-08 21:43:22,115,0,2012-01-08 17:31:12
Case94,Round Grinding,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 2,2012-01-08 21:54:30,114,0,2012-01-08 18:21:35
Case14,Fix,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-08 22:02:16,114,0,2012-01-08 18:09:40
Case78,Turning Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-08 22:08:57,114,0,2012-01-08 18:46:37
Case69,Packing,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 5,2012-01-08 22:18:54,116,1,2012-01-08 20:23:50
Case19,Lapping,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-08 22:37:47,116,0,2012-01-08 21:03:38
Case35,Grinding Rework,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 2,2012-01-08 22:49:17,115,0,2012-01-08 19:50:11
Case34,Fix,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 1,2012-01-08 22:56:21,114,1,2012-01-08 19:16:25
Case11,Packing,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 5,2012-01-08 22:56:57,116,0,2012-01-08 20:19:10
Case64,Packing,res_3eb92ef0-cbbc-417c-ac91-39b46c5d0540,Role 5,2012-01-08 22:59:22,117,2,2012-01-08 21:34:44
Case48,Packing,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 5,2012-01-08 23:30:22,117,3,2012-01-08 22:14:39
Case136,Rework Milling,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-08 23:49:36,115,1,2012-01-08 19:20:29
Case93,Round Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 2,2012-01-08 23:55:07,116,1,2012-01-08 21:22:26
Case50,Packing,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 5,2012-01-09 00:10:36,117,3,2012-01-08 22:27:54
Case45,Lapping,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 4,2012-01-09 00:11:04,117,1,2012-01-08 22:22:24
Case21,Turning & Milling Q.C.,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 3,2012-01-09 00:19:19,117,0,2012-01-08 22:04:55
Case47,Turning & Milling Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-09 00:25:10,119,1,2012-01-08 23:05:57
Case137,Turning & Milling,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-09 00:37:45,116,1,2012-01-08 20:02:07
Case138,Rework Milling,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-09 01:31:52,117,2,2012-01-08 21:24:01
Case6,Packing,res_3eb92ef0-cbbc-417c-ac91-39b46c5d0540,Role 5,2012-01-09 02:04:43,119,1,2012-01-08 23:59:45
Case127,Change Version,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 1,2012-01-09 02:15:52,118,0,2012-01-08 22:57:27
Case65,Final Inspection Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-09 02:25:39,120,0,2012-01-09 00:50:14
Case84,Round Grinding,res_ce1b0982-ada2-47d6-b403-bb22202d6ee1,Role 2,2012-01-09 02:49:12,119,0,2012-01-09 00:01:15
Case140,Turning & Milling,res_ce1b0982-ada2-47d6-b403-bb22202d6ee1,Role 1,2012-01-09 02:50:58,119,2,2012-01-08 23:02:15
Case139,Milling Q.C.,res_ce1b0982-ada2-47d6-b403-bb22202d6ee1,Role 1,2012-01-09 02:56:56,118,0,2012-01-08 22:51:10
Case15,Fix,res_58321f00-5949-410e-9079-d1d4253465c9,Role 1,2012-01-09 03:15:14,120,0,2012-01-09 00:38:38
Case71,Packing,res_58321f00-5949-410e-9079-d1d4253465c9,Role 5,2012-01-09 03:19:22,121,2,2012-01-09 01:25:43
Case79,Lapping,res_58321f00-5949-410e-9079-d1d4253465c9,Role 4,2012-01-09 03:31:56,121,0,2012-01-09 01:20:28
Case30,Milling,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 1,2012-01-09 03:46:47,121,0,2012-01-09 01:14:53
Case83,Flat Grinding,res_58321f00-5949-410e-9079-d1d4253465c9,Role 4,2012-01-09 04:09:29,120,0,2012-01-09 01:01:02
Case141,Rework Milling,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-09 04:19:57,120,1,2012-01-09 00:10:12
Case49,Round Grinding,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 2,2012-01-09 04:40:38,121,1,2012-01-09 02:59:37
Case67,Packing,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 5,2012-01-09 04:50:05,121,3,2012-01-09 03:12:14
Case113,Turning & Milling,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 1,2012-01-09 05:05:00,120,2,2012-01-09 00:38:20
Case128,Turning Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 1,2012-01-09 05:12:57,121,0,2012-01-09 01:05:48
Case38,Packing,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 5,2012-01-09 05:16:01,120,2,2012-01-09 02:15:30
Case37,Round Grinding,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 2,2012-01-09 05:21:38,121,0,2012-01-09 02:58:38
Case142,Turning & Milling,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 1,2012-01-09 05:26:57,121,3,2012-01-09 01:04:02
Case122,Turning & Milling,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-09 05:47:11,121,4,2012-01-09 01:47:35
Case8,Flat Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 4,2012-01-09 05:50:06,123,0,2012-01-09 04:34:01
Case111,Fix,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-09 06:02:19,122,0,2012-01-09 03:33:18
Case52,Turning & Milling Q.C.,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 3,2012-01-09 06:03:46,123,3,2012-01-09 04:41:49
Case23,Packing,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 5,2012-01-09 06:12:45,122,3,2012-01-09 04:11:59
Case14,Packing,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 5,2012-01-09 06:54:58,120,1,2012-01-09 00:24:36
Case143,Turning & Milling,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 1,2012-01-09 07:05:18,121,5,2012-01-09 02:37:09
Case114,Turning & Milling Q.C.,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 3,2012-01-09 07:09:45,123,4,2012-01-09 04:54:24
Case19,Turning Rework,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-09 07:18:01,124,0,2012-01-09 05:43:06
Case124,Turning & Milling Q.C.,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 3,2012-01-09 07:20:42,123,2,2012-01-09 04:30:23
Case115,Turning & Milling Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-09 07:24:59,122,1,2012-01-09 04:06:38
Case112,Packing,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 5,2012-01-09 07:28:16,124,3,2012-01-09 05:03:24
Case101,Round  Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-09 07:44:08,122,0,2012-01-09 03:58:08
Case123,Change Version,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-09 07:45:28,123,0,2012-01-09 04:44:43
Case144,Turning & Milling Q.C.,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 3,2012-01-09 08:03:35,122,0,2012-01-09 03:12:15
Case146,Rework Milling,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 1,2012-01-09 08:10:57,124,1,2012-01-09 05:01:29
Case145,Rework Milling,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-09 08:29:39,123,0,2012-01-09 04:21:47
Case125,Milling Q.C.,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-09 08:33:09,124,0,2012-01-09 06:05:36
Case27,Final Inspection Q.C.,res_ee0e6460-786e-4f79-b888-6be292a0f57e,Role 3,2012-01-09 08:45:56,124,0,2012-01-09 06:36:27
Case61,Packing,res_ee0e6460-786e-4f79-b888-6be292a0f57e,Role 5,2012-01-09 08:49:01,124,1,2012-01-09 07:10:08
Case126,Turning,res_ee0e6460-786e-4f79-b888-6be292a0f57e,Role 1,2012-01-09 08:52:19,124,0,2012-01-09 06:27:00
Case87,Turning & Milling,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-09 09:21:02,125,3,2012-01-09 07:51:45
Case42,Laser Marking,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 4,2012-01-09 09:32:29,125,0,2012-01-09 07:24:23
Case147,Turning & Milling,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-09 09:33:21,125,2,2012-01-09 06:37:48
Case62,Round Grinding,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 2,2012-01-09 09:40:31,126,0,2012-01-09 08:43:11
Case148,Turning & Milling,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-09 10:17:13,125,2,2012-01-09 07:18:36
Case11,Round  Q.C.,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-09 10:29:29,124,1,2012-01-09 06:27:30
Case39,Round Grinding,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 2,2012-01-09 10:43:36,125,1,2012-01-09 09:04:07
Case102,Turning & Milling Q.C.,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 3,2012-01-09 11:07:28,125,0,2012-01-09 08:29:23
Case134,Turning,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-09 11:09:55,125,1,2012-01-09 07:51:02
Case149,Turning & Milling,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 1,2012-01-09 11:58:06,126,4,2012-01-09 08:30:22
Case129,Packing,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 5,2012-01-09 12:03:48,125,1,2012-01-09 08:11:57
Case44,Round Grinding,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 2,2012-01-09 12:38:52,126,1,2012-01-09 10:34:14
Case86,Turning & Milling Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-09 13:27:50,126,1,2012-01-09 10:02:38
Case116,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-09 13:49:54,127,0,2012-01-09 10:58:30
Case150,Turning,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-09 13:57:17,126,1,2012-01-09 09:04:59
Case66,Stress Relief,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-09 14:05:55,129,0,2012-01-09 13:09:56
Case131,Turning Q.C.,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 1,2012-01-09 14:24:08,126,0,2012-01-09 10:13:09
Case74,Turning Rework,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 1,2012-01-09 14:24:45,128,0,2012-01-09 11:49:52
Case132,Turning,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-09 14:47:13,128,1,2012-01-09 12:07:35
Case152,Rework Milling,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-09 14:49:13,128,0,2012-01-09 11:05:12
Case108,Packing,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 5,2012-01-09 14:51:45,128,1,2012-01-09 11:25:49
Case46,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-09 14:57:56,129,1,2012-01-09 13:10:03
Case151,Turning & Milling,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-09 14:58:56,127,2,2012-01-09 10:54:46
Case133,Laser Marking,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 4,2012-01-09 16:09:57,130,0,2012-01-09 13:48:52
Case109,Nitration Q.C.,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 3,2012-01-09 16:31:22,129,0,2012-01-09 13:02:43
Case154,Rework Milling,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 1,2012-01-09 16:32:45,130,2,2012-01-09 13:32:51
Case35,Packing,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 5,2012-01-09 16:34:44,128,2,2012-01-09 12:21:23
Case153,Rework Milling,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-09 16:45:42,129,1,2012-01-09 12:59:41
Case107,Milling,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-09 16:49:13,130,0,2012-01-09 14:15:29
Case110,Flat Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-09 17:10:25,131,0,2012-01-09 14:33:48
Case104,Final Inspection Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-09 17:24:37,131,1,2012-01-09 14:27:25
Case54,Round Grinding,res_58321f00-5949-410e-9079-d1d4253465c9,Role 2,2012-01-09 17:55:29,131,0,2012-01-09 15:14:17
Case155,Rework Milling,res_58321f00-5949-410e-9079-d1d4253465c9,Role 1,2012-01-09 18:02:39,131,3,2012-01-09 14:25:49
Case63,Nitration Q.C.,res_58321f00-5949-410e-9079-d1d4253465c9,Role 3,2012-01-09 18:13:54,133,0,2012-01-09 16:40:04
Case156,Rework Milling,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-09 18:32:34,132,3,2012-01-09 15:18:10
Case118,Flat Grinding,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 4,2012-01-09 18:32:56,132,1,2012-01-09 15:31:13
Case38,Final Inspection Q.C.,res_823f57a5-3e17-4893-8cf4-a02e2de5f531,Role 3,2012-01-09 18:35:34,131,1,2012-01-09 15:08:28
Case23,Final Inspection Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-09 19:04:46,133,2,2012-01-09 16:38:37
Case34,Packing,res_58321f00-5949-410e-9079-d1d4253465c9,Role 5,2012-01-09 19:14:17,128,2,2012-01-09 11:39:02
Case157,Rework Milling,res_58321f00-5949-410e-9079-d1d4253465c9,Role 1,2012-01-09 19:17:36,133,4,2012-01-09 16:17:37
Case130,Milling Q.C.,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 1,2012-01-09 19:39:22,132,0,2012-01-09 16:13:05
Case49,Turning & Milling Q.C.,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 3,2012-01-09 19:41:35,133,1,2012-01-09 17:41:51
Case114,Flat Grinding,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 4,2012-01-09 19:48:19,132,1,2012-01-09 17:31:54
Case75,Round  Q.C.,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-09 19:56:55,133,0,2012-01-09 18:34:28
Case19,Lapping,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-09 20:07:24,133,0,2012-01-09 18:14:42
Case55,Laser Marking,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-09 20:10:11,132,0,2012-01-09 17:32:14
Case59,Packing,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 5,2012-01-09 20:41:33,134,2,2012-01-09 19:10:02
Case158,Turning & Milling Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-09 21:08:14,133,0,2012-01-09 17:38:13
Case89,Packing,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 5,2012-01-09 21:32:02,134,1,2012-01-09 19:00:45
Case45,Round Grinding,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 2,2012-01-09 21:38:13,134,0,2012-01-09 19:27:38
Case111,Packing,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 5,2012-01-09 21:39:24,134,2,2012-01-09 19:51:37
Case70,Packing,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 5,2012-01-09 21:40:28,135,2,2012-01-09 20:56:38
Case42,Final Inspection Q.C.,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 3,2012-01-09 21:45:32,134,0,2012-01-09 19:10:12
Case159,Turning & Milling,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 1,2012-01-09 22:09:08,134,1,2012-01-09 18:41:40
Case39,Laser Marking,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 4,2012-01-09 22:24:54,135,0,2012-01-09 20:11:06
Case100,Final Inspection Q.C.,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 3,2012-01-09 22:39:13,135,1,2012-01-09 19:59:03
Case160,Turning & Milling,res_3eb92ef0-cbbc-417c-ac91-39b46c5d0540,Role 1,2012-01-09 23:43:41,135,2,2012-01-09 19:56:41
Case113,Milling,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-10 00:46:11,135,0,2012-01-09 21:23:52
Case117,Round Grinding,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 2,2012-01-10 00:46:47,135,1,2012-01-09 21:27:49
Case92,Turning & Milling,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 1,2012-01-10 01:17:58,135,2,2012-01-09 22:21:31
Case37,Packing,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 5,2012-01-10 02:38:08,136,1,2012-01-10 00:43:46
Case77,Packing,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 5,2012-01-10 02:39:25,136,3,2012-01-10 01:07:08
Case91,Final Inspection Q.C.,res_8768c40c-d4c3-4a01-bdb3-9c8974fb2f0d,Role 3,2012-01-10 02:44:34,135,0,2012-01-09 23:51:15
Case161,Rework Milling,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 1,2012-01-10 02:51:19,135,0,2012-01-09 21:56:36
Case101,Packing,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 5,2012-01-10 02:52:51,134,0,2012-01-09 21:50:16
Case102,Round Grinding,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 2,2012-01-10 03:03:57,135,1,2012-01-09 23:47:28
Case112,Round  Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-10 03:13:36,135,0,2012-01-09 23:46:46
Case136,Change Version,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 1,2012-01-10 03:42:30,135,0,2012-01-09 22:33:54
Case121,Change Version,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-10 03:44:28,135,1,2012-01-09 23:50:48
Case80,Milling,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-10 03:44:49,136,0,2012-01-10 02:42:38
Case29,Round Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 2,2012-01-10 03:44:49,136,1,2012-01-10 02:46:09
Case98,Laser Marking,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 4,2012-01-10 04:00:08,137,0,2012-01-10 02:26:47
Case95,Final Inspection Q.C.,res_3eb92ef0-cbbc-417c-ac91-39b46c5d0540,Role 3,2012-01-10 04:08:24,136,1,2012-01-10 01:15:18
Case135,Change Version,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-10 04:14:19,136,2,2012-01-10 00:56:50
Case8,Lapping,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 4,2012-01-10 04:22:52,135,0,2012-01-10 03:01:29
Case103,Turning & Milling,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-10 04:26:34,136,2,2012-01-10 00:22:48
Case164,Rework Milling,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-10 04:27:20,137,1,2012-01-10 01:16:45
Case162,Turning,res_58321f00-5949-410e-9079-d1d4253465c9,Role 1,2012-01-10 04:47:12,135,0,2012-01-09 23:33:07
Case163,Turning & Milling Q.C.,res_58321f00-5949-410e-9079-d1d4253465c9,Role 3,2012-01-10 04:52:56,136,0,2012-01-10 00:16:51
Case11,Packing,res_6d9b231a-9ba1-4ced-a2d7-0eebb4ed14fa,Role 5,2012-01-10 05:03:50,136,2,2012-01-10 01:01:47
Case99,Turning & Milling,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-10 05:29:24,136,2,2012-01-10 03:42:52
Case50,Fix,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 1,2012-01-10 05:47:03,136,0,2012-01-10 04:01:21
Case76,Packing,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 5,2012-01-10 05:48:07,137,2,2012-01-10 04:56:44
Case87,Laser Marking,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 4,2012-01-10 05:48:50,137,0,2012-01-10 04:11:23
Case57,Turning Rework,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-10 06:10:25,136,0,2012-01-10 03:44:14
Case44,Packing,res_6d9b231a-9ba1-4ced-a2d7-0eebb4ed14fa,Role 5,2012-01-10 06:32:41,136,1,2012-01-10 03:59:29
Case62,Laser Marking,res_6d9b231a-9ba1-4ced-a2d7-0eebb4ed14fa,Role 4,2012-01-10 06:37:06,138,1,2012-01-10 05:36:19
Case165,Turning & Milling Q.C.,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 3,2012-01-10 07:01:42,136,1,2012-01-10 03:31:01
Case82,Lapping,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 4,2012-01-10 07:02:23,137,0,2012-01-10 04:23:57
Case90,Turning Q.C.,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 1,2012-01-10 07:06:13,137,0,2012-01-10 04:23:36
Case27,Round Grinding,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 2,2012-01-10 07:09:04,137,0,2012-01-10 05:01:50
Case115,Nitration Q.C.,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 3,2012-01-10 07:14:53,137,0,2012-01-10 04:34:57
Case166,Rework Milling,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 1,2012-01-10 07:38:16,137,1,2012-01-10 04:09:57
Case105,Turning & Milling,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 1,2012-01-10 07:38:16,137,2,2012-01-10 04:32:25
Case56,Round Grinding,res_3eb92ef0-cbbc-417c-ac91-39b46c5d0540,Role 2,2012-01-10 07:47:48,138,1,2012-01-10 06:25:37
Case85,Turning Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-10 08:07:48,137,1,2012-01-10 05:08:46
Case167,Turning & Milling,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-10 08:21:34,138,3,2012-01-10 05:08:55
Case42,Grinding Rework,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 2,2012-01-10 08:32:10,138,0,2012-01-10 05:46:50
Case86,Laser Marking,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 4,2012-01-10 08:33:54,138,2,2012-01-10 05:38:00
Case48,Round  Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-10 08:36:39,138,0,2012-01-10 07:22:51
Case15,Packing,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 5,2012-01-10 08:36:40,138,2,2012-01-10 06:14:58
Case39,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-10 08:40:50,138,1,2012-01-10 06:38:12
Case119,Final Inspection Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-10 08:53:59,138,0,2012-01-10 06:25:36
Case128,Turning & Milling,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 1,2012-01-10 09:10:16,138,3,2012-01-10 07:21:14
Case96,Change Version,res_7ef9905d-d6bd-4023-aaef-8d5f82e9faf7,Role 1,2012-01-10 09:46:13,138,1,2012-01-10 06:57:08
Case38,Packing,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 5,2012-01-10 09:52:22,138,1,2012-01-10 06:06:44
Case168,Change Version,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-10 10:02:11,138,0,2012-01-10 06:02:45
Case97,Flat Grinding,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 4,2012-01-10 10:02:38,140,0,2012-01-10 08:34:36
Case170,Turning & Milling,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 1,2012-01-10 11:20:11,140,2,2012-01-10 08:32:30
Case169,Rework Milling,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 1,2012-01-10 11:31:53,139,0,2012-01-10 07:46:58
Case72,Packing,res_4d57ea0b-c4af-451b-880a-0dde2f2cba55,Role 5,2012-01-10 11:40:18,140,1,2012-01-10 08:41:03
Case47,Flat Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-10 12:17:16,141,0,2012-01-10 10:09:44
Case53,Turning & Milling Q.C.,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 3,2012-01-10 13:00:51,141,0,2012-01-10 10:42:24
Case35,Final Inspection Q.C.,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 3,2012-01-10 13:00:58,139,2,2012-01-10 07:55:22
Case23,Round Grinding,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 2,2012-01-10 13:10:39,140,0,2012-01-10 09:30:50
