caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case97,Fix,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-08 10:39:25,105,0,2012-01-08 06:52:22
Case109,Turning & Milling Q.C.,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 3,2012-01-08 10:42:37,105,0,2012-01-08 05:56:17
Case99,Laser Marking,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 4,2012-01-08 10:43:44,105,1,2012-01-08 08:13:40
Case106,Milling,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-08 10:51:45,105,0,2012-01-08 08:35:17
Case103,Packing,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 5,2012-01-08 10:58:08,105,2,2012-01-08 08:27:26
Case111,Final Inspection Q.C.,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 3,2012-01-08 10:58:44,105,0,2012-01-08 07:21:28
Case113,Laser Marking,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 4,2012-01-08 11:01:03,105,2,2012-01-08 08:38:14
Case65,Turning & Milling,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-08 11:07:09,106,3,2012-01-08 09:24:02
Case112,Turning,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-08 11:10:42,105,0,2012-01-08 06:41:53
Case107,Turning Q.C.,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-08 11:15:47,105,0,2012-01-08 05:36:45
Case51,Packing,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 5,2012-01-08 11:30:12,106,2,2012-01-08 10:10:52
Case121,Rework Milling,res_fc526c8a-3791-4cd4-a5ff-09a8f1125358,Role 1,2012-01-08 11:40:55,106,0,2012-01-08 09:02:51
Case110,Final Inspection Q.C.,res_fc526c8a-3791-4cd4-a5ff-09a8f1125358,Role 3,2012-01-08 11:47:03,106,4,2012-01-08 09:32:26
Case91,Turning Q.C.,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-08 12:02:45,107,1,2012-01-08 10:19:16
Case37,Packing,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 5,2012-01-08 12:05:25,107,3,2012-01-08 10:27:35
Case108,Final Inspection Q.C.,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 3,2012-01-08 12:07:06,106,3,2012-01-08 09:16:59
Case122,Turning & Milling,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-08 12:36:57,107,4,2012-01-08 10:16:30
Case36,Packing,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 5,2012-01-08 13:48:15,107,1,2012-01-08 11:59:32
Case123,Milling Q.C.,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 1,2012-01-08 14:28:03,108,0,2012-01-08 11:08:59
Case74,Final Inspection Q.C.,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 3,2012-01-08 15:13:11,108,1,2012-01-08 13:31:31
Case73,Round Grinding,res_c5af23aa-e690-4ef8-8ecf-b2562580e7b1,Role 2,2012-01-08 15:35:39,108,0,2012-01-08 14:14:02
Case38,Round Grinding,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 2,2012-01-08 15:57:30,109,1,2012-01-08 14:30:59
Case31,Grinding Rework,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 2,2012-01-08 15:59:09,107,0,2012-01-08 11:39:03
Case95,Turning Q.C.,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-08 16:07:01,106,0,2012-01-08 12:45:19
Case79,Final Inspection Q.C.,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 3,2012-01-08 16:32:41,106,0,2012-01-08 12:39:37
Case92,Round Grinding,res_2bb33b93-f131-4792-959c-c90015123578,Role 2,2012-01-08 17:05:52,109,2,2012-01-08 14:54:31
Case124,Turning & Milling,res_2bb33b93-f131-4792-959c-c90015123578,Role 1,2012-01-08 17:06:47,107,1,2012-01-08 12:46:16
Case125,Turning & Milling Q.C.,res_2bb33b93-f131-4792-959c-c90015123578,Role 3,2012-01-08 17:36:52,108,0,2012-01-08 13:23:29
Case126,Turning & Milling Q.C.,res_2bb33b93-f131-4792-959c-c90015123578,Role 3,2012-01-08 17:37:04,109,1,2012-01-08 14:17:50
Case46,Lapping,res_2bb33b93-f131-4792-959c-c90015123578,Role 4,2012-01-08 17:42:40,109,0,2012-01-08 16:26:12
Case98,Turning Q.C.,res_2bb33b93-f131-4792-959c-c90015123578,Role 1,2012-01-08 17:45:29,109,1,2012-01-08 14:31:09
Case82,Final Inspection Q.C.,res_2bb33b93-f131-4792-959c-c90015123578,Role 3,2012-01-08 17:50:02,109,2,2012-01-08 15:11:30
Case89,Turning Q.C.,res_2bb33b93-f131-4792-959c-c90015123578,Role 1,2012-01-08 17:50:26,109,2,2012-01-08 15:38:22
Case127,Turning & Milling,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-08 18:55:28,109,2,2012-01-08 15:21:42
Case39,Milling Q.C.,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 1,2012-01-08 19:34:52,110,0,2012-01-08 16:55:03
Case20,Round  Q.C.,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-08 20:03:41,109,0,2012-01-08 18:07:57
Case128,Rework Milling,res_76b79049-43a6-4a45-8f12-d9ad8dc60b72,Role 1,2012-01-08 20:27:15,110,0,2012-01-08 16:53:53
Case55,Final Inspection Q.C.,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 3,2012-01-08 21:29:08,109,0,2012-01-08 19:32:42
Case49,Final Inspection Q.C.,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 3,2012-01-08 21:45:08,109,1,2012-01-08 19:52:35
Case40,Round Grinding,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 2,2012-01-08 22:02:50,110,0,2012-01-08 20:21:11
Case114,Packing,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 5,2012-01-08 22:15:46,109,0,2012-01-08 18:30:46
Case80,Flat Grinding,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 4,2012-01-08 22:16:56,109,0,2012-01-08 17:56:18
Case53,Turn & Mill. & Screw Assem,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 1,2012-01-08 22:19:14,109,0,2012-01-08 18:06:16
Case83,Milling,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 1,2012-01-08 22:22:13,110,0,2012-01-08 20:31:06
Case17,Round  Q.C.,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 1,2012-01-08 22:38:17,110,0,2012-01-08 20:54:51
Case129,Rework Milling,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 1,2012-01-08 22:38:31,110,1,2012-01-08 19:54:11
Case69,Laser Marking,res_346788f3-f255-43ac-b173-358dbe56550e,Role 4,2012-01-08 22:44:36,111,0,2012-01-08 21:19:34
Case64,Grinding Rework,res_346788f3-f255-43ac-b173-358dbe56550e,Role 2,2012-01-08 23:04:54,109,0,2012-01-08 18:55:42
Case118,Turning & Milling Q.C.,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 3,2012-01-08 23:12:12,109,0,2012-01-08 19:46:14
Case38,Turning & Milling Q.C.,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 3,2012-01-08 23:21:48,111,1,2012-01-08 21:45:07
Case32,Grinding Rework,res_232e8e78-05ff-4440-90b6-df3defbf7154,Role 2,2012-01-08 23:38:33,111,1,2012-01-08 21:41:30
Case130,Turning & Milling,res_232e8e78-05ff-4440-90b6-df3defbf7154,Role 1,2012-01-08 23:42:21,111,1,2012-01-08 21:02:58
Case31,Packing,res_232e8e78-05ff-4440-90b6-df3defbf7154,Role 5,2012-01-08 23:46:59,109,1,2012-01-08 19:07:49
Case45,Grinding Rework,res_232e8e78-05ff-4440-90b6-df3defbf7154,Role 2,2012-01-09 00:13:54,111,1,2012-01-08 23:23:57
Case36,Final Inspection Q.C.,res_cb16b1dc-aa9b-4028-b0d5-a81fabb89d61,Role 3,2012-01-09 00:32:02,111,0,2012-01-08 22:28:15
Case48,Turning & Milling,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 1,2012-01-09 00:40:04,111,2,2012-01-08 22:42:25
Case24,Lapping,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 4,2012-01-09 00:40:11,111,0,2012-01-08 23:07:13
Case86,Turning Q.C.,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 1,2012-01-09 02:23:31,111,0,2012-01-08 23:22:45
Case25,Turning Rework,res_2bb33b93-f131-4792-959c-c90015123578,Role 1,2012-01-09 03:10:48,111,0,2012-01-09 01:26:18
Case33,Turning & Milling Q.C.,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 3,2012-01-09 03:30:17,111,0,2012-01-09 01:26:37
Case61,Lapping,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 4,2012-01-09 03:31:04,111,0,2012-01-09 01:33:25
Case52,Turning Rework,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-09 03:57:30,112,1,2012-01-09 02:14:03
Case75,Round  Q.C.,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 1,2012-01-09 04:22:25,114,0,2012-01-09 03:14:58
Case35,Lapping,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 4,2012-01-09 04:26:56,112,1,2012-01-09 01:44:29
Case93,Final Inspection Q.C.,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 3,2012-01-09 04:28:10,111,0,2012-01-09 00:33:01
Case63,Milling,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 1,2012-01-09 04:37:45,114,0,2012-01-09 03:21:54
Case57,Turning & Milling,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 1,2012-01-09 04:47:47,113,2,2012-01-09 03:08:38
Case116,Nitration Q.C.,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 3,2012-01-09 05:05:31,112,0,2012-01-09 02:24:51
Case36,Packing,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 5,2012-01-09 05:21:23,112,0,2012-01-09 02:01:07
Case115,Turning & Milling Q.C.,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 3,2012-01-09 05:29:57,112,1,2012-01-09 02:20:49
Case131,Turning & Milling,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 1,2012-01-09 05:33:35,111,2,2012-01-09 00:25:06
Case117,Turning,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 1,2012-01-09 05:36:03,112,0,2012-01-09 02:08:05
Case123,Packing,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 5,2012-01-09 05:46:42,114,1,2012-01-09 03:38:04
Case99,Final Inspection Q.C.,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 3,2012-01-09 06:10:49,115,1,2012-01-09 04:09:04
Case133,Rework Milling,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-09 06:21:27,113,1,2012-01-09 02:57:04
Case132,Rework Milling,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-09 06:22:28,112,0,2012-01-09 01:34:53
Case134,Milling Q.C.,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-09 06:26:50,114,0,2012-01-09 03:10:16
Case135,Turning & Milling,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-09 06:43:25,115,3,2012-01-09 04:01:10
Case88,Turning Q.C.,res_fc526c8a-3791-4cd4-a5ff-09a8f1125358,Role 1,2012-01-09 07:02:30,115,0,2012-01-09 05:04:08
Case45,Final Inspection Q.C.,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 3,2012-01-09 07:40:28,115,1,2012-01-09 06:05:40
Case136,Turning & Milling,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 1,2012-01-09 08:33:30,116,3,2012-01-09 05:09:20
Case21,Packing,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 5,2012-01-09 09:06:45,116,0,2012-01-09 06:28:46
Case99,Grinding Rework,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 2,2012-01-09 09:39:44,116,0,2012-01-09 06:55:43
Case34,Round  Q.C.,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-09 10:07:19,117,0,2012-01-09 08:17:00
Case121,Turning & Milling,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-09 10:08:27,116,2,2012-01-09 06:48:05
Case119,Milling Q.C.,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-09 10:33:39,116,1,2012-01-09 06:19:51
Case42,Laser Marking,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 4,2012-01-09 10:35:17,117,0,2012-01-09 08:23:23
Case20,Packing,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 5,2012-01-09 10:49:02,117,1,2012-01-09 08:18:07
Case137,Rework Milling,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-09 10:53:02,116,2,2012-01-09 06:15:20
Case32,Final Inspection Q.C.,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 3,2012-01-09 11:23:28,118,1,2012-01-09 09:05:43
Case102,Turning Q.C.,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-09 11:30:48,117,0,2012-01-09 07:37:29
Case90,Final Inspection Q.C.,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 3,2012-01-09 11:43:57,116,0,2012-01-09 07:54:26
Case125,Stress Relief,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-09 11:45:28,117,0,2012-01-09 07:28:29
Case46,Laser Marking,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 4,2012-01-09 11:50:50,119,4,2012-01-09 10:40:03
Case138,Rework Milling,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-09 11:53:27,117,1,2012-01-09 07:06:06
Case26,Packing,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 5,2012-01-09 11:53:46,119,2,2012-01-09 10:36:55
Case38,Flat Grinding,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 4,2012-01-09 11:56:46,118,0,2012-01-09 09:53:01
Case17,Packing,res_e6b31010-4f3a-43fd-a888-dc6c26f1da36,Role 5,2012-01-09 11:57:31,118,1,2012-01-09 10:03:50
Case122,Laser Marking,res_e6b31010-4f3a-43fd-a888-dc6c26f1da36,Role 4,2012-01-09 12:01:36,118,2,2012-01-09 09:56:02
Case27,Laser Marking,res_346788f3-f255-43ac-b173-358dbe56550e,Role 4,2012-01-09 12:10:05,119,5,2012-01-09 11:11:15
Case139,Turning & Milling,res_346788f3-f255-43ac-b173-358dbe56550e,Role 1,2012-01-09 12:13:59,117,3,2012-01-09 08:06:45
Case84,Final Inspection Q.C.,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 3,2012-01-09 12:19:57,118,2,2012-01-09 09:32:57
Case126,Round Grinding,res_224b8bbf-2f17-4f75-9b2e-370a155179a1,Role 2,2012-01-09 12:29:17,117,0,2012-01-09 09:01:41
Case124,Laser Marking,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 4,2012-01-09 12:31:50,117,1,2012-01-09 08:47:47
Case141,Turning & Milling,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-09 13:03:16,119,2,2012-01-09 10:19:44
Case140,Change Version,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-09 13:11:00,118,0,2012-01-09 09:05:41
Case120,Laser Marking,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 4,2012-01-09 13:11:21,118,3,2012-01-09 10:09:07
Case100,Laser Marking,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 4,2012-01-09 13:30:02,118,4,2012-01-09 10:14:55
Case62,Turning & Milling Q.C.,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 3,2012-01-09 14:34:59,119,1,2012-01-09 12:48:02
Case58,Round Grinding,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 2,2012-01-09 14:47:20,120,0,2012-01-09 13:48:11
Case67,Flat Grinding,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 4,2012-01-09 14:50:27,120,0,2012-01-09 13:31:42
Case69,Lapping,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 4,2012-01-09 14:54:16,118,0,2012-01-09 12:18:37
Case60,Round Grinding,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 2,2012-01-09 15:10:07,120,1,2012-01-09 13:51:38
Case15,Lapping,res_346788f3-f255-43ac-b173-358dbe56550e,Role 4,2012-01-09 15:20:39,119,1,2012-01-09 12:36:34
Case95,Turning & Milling,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 1,2012-01-09 15:36:31,118,3,2012-01-09 12:17:58
Case106,Final Inspection Q.C.,res_c33a596c-5475-4118-a99b-18154a41ba97,Role 3,2012-01-09 15:39:23,119,0,2012-01-09 13:00:39
Case98,Turning & Milling,res_cb16b1dc-aa9b-4028-b0d5-a81fabb89d61,Role 1,2012-01-09 16:17:44,120,4,2012-01-09 13:30:26
Case142,Turning & Milling,res_cb16b1dc-aa9b-4028-b0d5-a81fabb89d61,Role 1,2012-01-09 16:18:29,119,3,2012-01-09 11:57:10
Case65,Milling,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-09 16:31:13,121,0,2012-01-09 14:13:00
Case144,Turning,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-09 16:35:57,120,0,2012-01-09 13:01:13
Case109,Turn & Mill. & Screw Assem,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-09 16:44:18,118,0,2012-01-09 12:09:51
Case87,Final Inspection Q.C.,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 3,2012-01-09 16:48:55,121,1,2012-01-09 14:48:31
Case107,Turning & Milling,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-09 17:03:00,118,4,2012-01-09 12:23:22
Case145,Turning & Milling,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-09 17:10:40,121,5,2012-01-09 14:09:22
Case110,Packing,res_ab9de246-add6-4728-ae6d-bd9e69897740,Role 5,2012-01-09 17:18:04,122,0,2012-01-09 15:25:50
Case143,Turning & Milling Q.C.,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 3,2012-01-09 17:43:41,119,0,2012-01-09 12:31:38
Case24,Laser Marking,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 4,2012-01-09 18:00:04,122,0,2012-01-09 16:07:29
Case127,Milling,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 1,2012-01-09 18:03:16,121,1,2012-01-09 15:14:26
Case146,Rework Milling,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 1,2012-01-09 18:34:44,122,0,2012-01-09 15:19:40
Case129,Turning,res_b017d44d-abab-4dcf-9872-6fab838b2344,Role 1,2012-01-09 18:54:07,123,1,2012-01-09 16:24:53
Case147,Turning & Milling,res_224b8bbf-2f17-4f75-9b2e-370a155179a1,Role 1,2012-01-09 19:03:32,123,5,2012-01-09 16:08:05
Case108,Packing,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 5,2012-01-09 20:01:15,123,1,2012-01-09 16:57:22
Case79,Grinding Rework,res_224b8bbf-2f17-4f75-9b2e-370a155179a1,Role 2,2012-01-09 20:29:34,123,0,2012-01-09 17:17:26
Case76,Turning & Milling,res_224b8bbf-2f17-4f75-9b2e-370a155179a1,Role 1,2012-01-09 20:36:10,126,2,2012-01-09 19:45:26
Case66,Flat Grinding,res_b8d3a7c7-ab5d-4589-a9fe-5d3baa1d0464,Role 4,2012-01-09 20:55:04,123,0,2012-01-09 17:22:29
Case96,Final Inspection Q.C.,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 3,2012-01-09 21:19:02,126,0,2012-01-09 19:49:04
Case91,Turning & Milling,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 1,2012-01-09 21:23:05,125,1,2012-01-09 19:10:20
Case92,Turning & Milling Q.C.,res_c5af23aa-e690-4ef8-8ecf-b2562580e7b1,Role 3,2012-01-09 21:44:59,124,0,2012-01-09 18:28:32
Case50,Turning & Milling,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-09 21:52:10,126,4,2012-01-09 20:28:09
Case148,Rework Milling,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-09 21:54:11,124,1,2012-01-09 17:23:41
Case130,Milling Q.C.,res_2ecd4887-79fb-414b-93e7-630bd39e89f1,Role 1,2012-01-09 22:25:51,125,0,2012-01-09 19:03:34
Case39,Packing,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 5,2012-01-09 22:38:43,125,1,2012-01-09 19:17:17
Case61,Final Inspection Q.C.,res_76b79049-43a6-4a45-8f12-d9ad8dc60b72,Role 3,2012-01-09 22:45:22,126,2,2012-01-09 21:14:37
Case151,Turning & Milling,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 1,2012-01-09 22:51:16,126,3,2012-01-09 20:07:12
Case150,Milling Q.C.,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 1,2012-01-09 22:55:01,126,1,2012-01-09 19:26:54
Case59,Final Inspection Q.C.,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 3,2012-01-09 23:01:09,127,2,2012-01-09 21:56:21
Case77,Turning & Milling Q.C.,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 3,2012-01-09 23:13:55,127,1,2012-01-09 22:17:05
Case101,Turning & Milling Q.C.,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 3,2012-01-09 23:18:10,125,1,2012-01-09 19:11:32
Case68,Laser Marking,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 4,2012-01-09 23:21:38,127,0,2012-01-09 21:47:08
Case64,Final Inspection Q.C.,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 3,2012-01-09 23:25:07,125,1,2012-01-09 20:03:23
Case128,Milling Q.C.,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 1,2012-01-09 23:27:59,126,2,2012-01-09 20:53:44
Case118,Nitration Q.C.,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 3,2012-01-09 23:34:39,126,0,2012-01-09 21:25:40
Case149,Rework Milling,res_0919ab3f-808d-4454-9bea-f67a6b72383e,Role 1,2012-01-09 23:35:10,125,1,2012-01-09 18:58:08
Case112,Turning Q.C.,res_c5af23aa-e690-4ef8-8ecf-b2562580e7b1,Role 1,2012-01-09 23:48:37,124,0,2012-01-09 18:38:27
Case103,Final Inspection Q.C.,res_c5af23aa-e690-4ef8-8ecf-b2562580e7b1,Role 3,2012-01-10 00:02:27,127,3,2012-01-09 22:20:34
Case152,Turning & Milling,res_c5af23aa-e690-4ef8-8ecf-b2562580e7b1,Role 1,2012-01-10 00:05:15,127,3,2012-01-09 21:34:45
Case111,Grinding Rework,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 2,2012-01-10 00:39:15,127,0,2012-01-09 22:07:02
Case81,Round Grinding,res_1d901df7-db18-4238-855b-d1fe9b514b06,Role 2,2012-01-10 01:06:01,128,0,2012-01-09 22:42:32
Case153,Turning & Milling,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 1,2012-01-10 01:17:07,128,3,2012-01-09 22:31:19
Case69,Laser Marking,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 4,2012-01-10 01:29:28,127,1,2012-01-09 22:27:50
Case105,Turning & Milling,res_05ee3a3a-d38c-415b-a6f5-271cfd275026,Role 1,2012-01-10 02:09:24,128,3,2012-01-09 23:05:26
Case73,Turning & Milling Q.C.,res_c5af23aa-e690-4ef8-8ecf-b2562580e7b1,Role 3,2012-01-10 02:30:47,128,1,2012-01-10 00:42:25
Case48,Laser Marking,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 4,2012-01-10 02:42:27,129,1,2012-01-09 23:40:33
Case78,Lapping,res_cf661816-2484-4074-bb03-b799c0e2989e,Role 4,2012-01-10 02:47:58,128,0,2012-01-09 22:51:05
Case154,Change Version,res_76b79049-43a6-4a45-8f12-d9ad8dc60b72,Role 1,2012-01-10 02:50:06,129,0,2012-01-09 23:11:48
Case89,Turning & Milling,res_76b79049-43a6-4a45-8f12-d9ad8dc60b72,Role 1,2012-01-10 03:00:03,129,4,2012-01-10 01:03:38
Case33,Laser Marking,res_1d901df7-db18-4238-855b-d1fe9b514b06,Role 4,2012-01-10 03:01:18,129,2,2012-01-10 01:16:00
Case113,Flat Grinding,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 4,2012-01-10 03:19:30,129,0,2012-01-10 01:01:44
Case104,Round  Q.C.,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-10 03:27:57,129,0,2012-01-09 23:43:02
Case22,Flat Grinding,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 4,2012-01-10 03:39:12,130,1,2012-01-10 02:35:28
Case155,Turning & Milling,res_e3d0dcc8-f4f8-4a34-878a-4e920fcc40bb,Role 1,2012-01-10 04:18:27,129,3,2012-01-10 00:54:06
Case85,Final Inspection Q.C.,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 3,2012-01-10 04:33:12,128,0,2012-01-10 00:31:35
Case94,Final Inspection Q.C.,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 3,2012-01-10 04:36:44,130,1,2012-01-10 02:04:23
Case156,Milling Q.C.,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-10 04:55:52,130,0,2012-01-10 01:43:22
Case20,Fix,res_4fe81b9d-f1f9-49dc-91f9-805da2dd6b63,Role 1,2012-01-10 05:01:00,130,0,2012-01-10 02:28:49
Case29,Laser Marking,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 4,2012-01-10 05:05:20,131,0,2012-01-10 03:10:49
Case70,Grinding Rework,res_224b8bbf-2f17-4f75-9b2e-370a155179a1,Role 2,2012-01-10 05:10:49,131,1,2012-01-10 04:19:20
Case95,Turning & Milling Q.C.,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 3,2012-01-10 05:33:21,128,0,2012-01-10 00:16:21
Case97,Packing,res_88fdd02f-7bee-420e-880e-7ef07b45110f,Role 5,2012-01-10 05:33:23,129,0,2012-01-10 00:58:36
Case53,Turning & Milling Q.C.,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 3,2012-01-10 05:47:32,129,2,2012-01-10 01:24:57
Case114,Round  Q.C.,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 1,2012-01-10 05:58:48,131,1,2012-01-10 03:06:00
Case93,Grinding Rework,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 2,2012-01-10 05:59:45,130,0,2012-01-10 02:48:23
Case32,Packing,res_eecd32c6-e871-4526-a95b-c612506267f0,Role 5,2012-01-10 06:10:17,131,1,2012-01-10 03:35:52
