caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case73,Packing,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 5,2012-01-08 11:10:39,118,3,2012-01-08 08:55:54
Case29,Round Grinding,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 2,2012-01-08 11:13:25,119,1,2012-01-08 09:46:06
Case95,Packing,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 5,2012-01-08 11:15:21,117,2,2012-01-08 08:10:32
Case87,Milling Q.C.,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 1,2012-01-08 11:25:58,117,0,2012-01-08 08:13:21
Case109,Milling Q.C.,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-08 11:44:31,118,1,2012-01-08 08:30:41
Case26,Grinding Rework,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 2,2012-01-08 11:44:42,118,0,2012-01-08 08:48:53
Case127,Rework Milling,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-08 11:45:33,117,0,2012-01-08 07:47:17
Case39,Flat Grinding,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 4,2012-01-08 11:46:43,119,1,2012-01-08 10:39:43
Case128,Turning & Milling,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-08 11:46:46,118,3,2012-01-08 08:14:06
Case38,Turn & Mill. & Screw Assem,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-08 12:01:30,119,0,2012-01-08 10:33:52
Case94,Flat Grinding,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 4,2012-01-08 12:10:00,119,0,2012-01-08 09:32:46
Case43,Packing,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 5,2012-01-08 12:32:23,119,3,2012-01-08 10:27:00
Case129,Change Version,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-08 12:40:22,119,0,2012-01-08 09:21:58
Case34,Round  Q.C.,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-08 13:14:11,119,0,2012-01-08 11:37:45
Case46,Milling,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-08 13:29:23,120,0,2012-01-08 11:00:34
Case5,Stress Relief,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-08 13:32:22,120,0,2012-01-08 12:05:32
Case64,Turning & Milling Q.C.,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 3,2012-01-08 13:37:42,119,1,2012-01-08 10:33:30
Case31,Laser Marking,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 4,2012-01-08 13:53:51,120,0,2012-01-08 11:50:35
Case10,Round Grinding,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 2,2012-01-08 14:17:23,120,1,2012-01-08 11:03:38
Case130,Turning & Milling,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-08 15:06:09,120,3,2012-01-08 10:57:08
Case66,Round Grinding,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 2,2012-01-08 15:41:56,121,0,2012-01-08 14:19:40
Case12,Packing,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 5,2012-01-08 15:53:57,121,0,2012-01-08 13:30:21
Case69,Turning Q.C.,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-08 15:56:20,120,0,2012-01-08 12:51:40
Case50,Turn & Mill. & Screw Assem,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-08 16:02:49,121,0,2012-01-08 13:28:07
Case106,Milling Q.C.,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-08 16:12:09,119,1,2012-01-08 11:37:02
Case14,Nitration Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-08 16:15:36,121,0,2012-01-08 13:55:24
Case131,Rework Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-08 16:42:54,120,0,2012-01-08 11:50:10
Case89,Turning & Milling Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-08 16:49:52,121,0,2012-01-08 14:34:32
Case132,Rework Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-08 16:56:45,121,1,2012-01-08 12:23:17
Case105,Milling,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-08 17:03:17,120,1,2012-01-08 11:56:02
Case133,Turning & Milling,res_2356665f-6535-4884-98d9-0ee27360b154,Role 1,2012-01-08 17:30:56,121,2,2012-01-08 13:06:30
Case134,Rework Milling,res_2356665f-6535-4884-98d9-0ee27360b154,Role 1,2012-01-08 17:32:39,122,2,2012-01-08 14:39:34
Case108,Milling Q.C.,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 1,2012-01-08 17:45:12,121,1,2012-01-08 13:32:44
Case107,Change Version,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 1,2012-01-08 17:50:11,121,0,2012-01-08 13:07:42
Case119,Turning Q.C.,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 1,2012-01-08 17:52:15,122,1,2012-01-08 15:08:14
Case117,Final Inspection Q.C.,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 3,2012-01-08 17:53:35,121,0,2012-01-08 14:08:56
Case18,Final Inspection Q.C.,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 3,2012-01-08 17:59:18,123,2,2012-01-08 16:14:06
Case118,Turning,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 1,2012-01-08 18:01:23,121,0,2012-01-08 14:28:01
Case8,Final Inspection Q.C.,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 3,2012-01-08 18:05:45,121,1,2012-01-08 14:38:49
Case135,Rework Milling,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-08 18:10:05,123,3,2012-01-08 15:21:26
Case53,Final Inspection Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-08 18:36:24,124,3,2012-01-08 17:11:23
Case14,Laser Marking,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 4,2012-01-08 19:11:58,123,0,2012-01-08 16:15:38
Case25,Lapping,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-08 19:20:38,123,0,2012-01-08 16:33:40
Case100,Milling Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-08 19:30:22,124,1,2012-01-08 17:24:43
Case74,Packing,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 5,2012-01-08 19:35:00,122,1,2012-01-08 18:05:17
Case51,Packing,res_2281d1b3-5d1a-446e-ac90-ef5a0ae150ef,Role 5,2012-01-08 19:38:10,124,0,2012-01-08 17:39:31
Case22,Lapping,res_2281d1b3-5d1a-446e-ac90-ef5a0ae150ef,Role 4,2012-01-08 19:47:56,123,1,2012-01-08 17:07:44
Case41,Packing,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 5,2012-01-08 19:51:48,122,2,2012-01-08 18:18:03
Case112,Milling,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 1,2012-01-08 20:05:27,123,1,2012-01-08 16:57:21
Case136,Rework Milling,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 1,2012-01-08 20:21:24,124,2,2012-01-08 17:08:05
Case113,Turning,res_3ec7b0bf-5526-4dce-b636-f2a7df234d37,Role 1,2012-01-08 21:00:54,123,1,2012-01-08 17:53:41
Case99,Flat Grinding,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 4,2012-01-08 21:33:29,122,0,2012-01-08 18:28:41
Case67,Packing,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 5,2012-01-08 22:27:39,122,1,2012-01-08 20:06:27
Case71,Final Inspection Q.C.,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 3,2012-01-08 22:35:15,123,0,2012-01-08 20:35:21
Case15,Lapping,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-08 22:42:04,123,1,2012-01-08 19:25:48
Case76,Round Grinding,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 2,2012-01-08 22:43:12,123,1,2012-01-08 20:52:37
Case34,Packing,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 5,2012-01-08 22:54:28,123,2,2012-01-08 21:01:03
Case115,Packing,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 5,2012-01-08 23:09:11,123,3,2012-01-08 19:33:22
Case116,Turning & Milling,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-08 23:10:17,122,1,2012-01-08 19:35:18
Case11,Final Inspection Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 3,2012-01-08 23:11:54,123,1,2012-01-08 21:40:27
Case10,Laser Marking,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 4,2012-01-08 23:31:23,123,0,2012-01-08 19:17:37
Case114,Turning Q.C.,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-08 23:41:13,122,0,2012-01-08 19:48:01
Case137,Rework Milling,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-08 23:43:53,123,1,2012-01-08 18:52:23
Case138,Rework Milling,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 1,2012-01-09 00:22:22,123,2,2012-01-08 19:48:26
Case30,Round Grinding,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 2,2012-01-09 00:27:58,123,0,2012-01-08 20:48:27
Case139,Turning & Milling,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-09 00:39:35,123,2,2012-01-08 20:14:37
Case11,Round Grinding,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 2,2012-01-09 01:17:59,124,1,2012-01-08 23:11:56
Case84,Lapping,res_2281d1b3-5d1a-446e-ac90-ef5a0ae150ef,Role 4,2012-01-09 01:38:11,124,1,2012-01-08 22:39:42
Case140,Turning & Milling,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-09 01:42:40,124,3,2012-01-08 22:19:25
Case33,Turn & Mill. & Screw Assem,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-09 01:48:55,124,1,2012-01-08 23:27:27
Case42,Packing,res_2356665f-6535-4884-98d9-0ee27360b154,Role 5,2012-01-09 02:19:19,126,1,2012-01-09 00:15:01
Case5,Turning & Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-09 03:00:51,127,2,2012-01-09 01:32:26
Case86,Turn & Mill. & Screw Assem,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-09 03:06:26,124,0,2012-01-08 23:12:03
Case20,Fix,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-09 03:33:48,126,0,2012-01-09 00:21:28
Case10,Round Grinding,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 2,2012-01-09 03:47:16,124,2,2012-01-08 23:31:25
Case64,Stress Relief,res_2356665f-6535-4884-98d9-0ee27360b154,Role 1,2012-01-09 03:52:00,124,0,2012-01-08 23:27:47
Case44,Flat Grinding,res_2356665f-6535-4884-98d9-0ee27360b154,Role 4,2012-01-09 04:10:06,127,0,2012-01-09 01:40:59
Case141,Rework Milling,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-09 04:43:56,125,2,2012-01-08 23:42:11
Case50,Turning & Milling Q.C.,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 3,2012-01-09 04:48:11,126,0,2012-01-09 00:40:33
Case12,Round  Q.C.,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-09 04:50:49,127,0,2012-01-09 01:50:44
Case122,Change Version,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 1,2012-01-09 05:14:27,126,0,2012-01-09 00:29:39
Case120,Packing,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 5,2012-01-09 05:21:10,124,0,2012-01-08 23:36:49
Case49,Nitration Q.C.,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 3,2012-01-09 05:43:02,127,0,2012-01-09 03:15:39
Case143,Rework Milling,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-09 06:00:06,127,2,2012-01-09 01:22:09
Case142,Rework Milling,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-09 06:01:07,126,2,2012-01-09 00:12:25
Case3,Turning Rework,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-09 07:08:49,128,0,2012-01-09 04:49:38
Case144,Rework Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-09 07:54:38,128,3,2012-01-09 03:48:22
Case83,Final Inspection Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-09 08:09:51,129,0,2012-01-09 04:56:37
Case34,Fix,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-09 08:24:13,130,0,2012-01-09 05:24:43
Case75,Laser Marking,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 4,2012-01-09 08:39:02,127,0,2012-01-09 02:59:17
Case23,Packing,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 5,2012-01-09 08:53:10,131,1,2012-01-09 06:46:19
Case59,Lapping,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 4,2012-01-09 09:05:06,131,0,2012-01-09 07:11:21
Case85,Final Inspection Q.C.,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 3,2012-01-09 09:08:33,131,3,2012-01-09 06:54:29
Case55,Final Inspection Q.C.,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 3,2012-01-09 09:23:13,131,2,2012-01-09 06:49:49
Case146,Turning,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 1,2012-01-09 09:32:02,130,0,2012-01-09 05:20:47
Case145,Rework Milling,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 1,2012-01-09 09:33:31,129,3,2012-01-09 04:54:45
Case68,Laser Marking,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 4,2012-01-09 10:20:23,131,1,2012-01-09 07:48:35
Case129,Final Inspection Q.C.,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 3,2012-01-09 10:20:48,131,1,2012-01-09 06:24:46
Case8,Packing,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 5,2012-01-09 10:21:37,128,1,2012-01-09 04:34:45
Case56,Round  Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-09 10:31:24,130,0,2012-01-09 06:13:19
Case61,Flat Grinding,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 4,2012-01-09 10:38:22,132,0,2012-01-09 08:35:42
Case77,Turning Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-09 10:56:48,132,0,2012-01-09 08:38:36
Case127,Change Version,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-09 11:08:13,132,0,2012-01-09 08:26:30
Case121,Turning,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-09 11:15:45,131,1,2012-01-09 06:41:16
Case147,Turning & Milling,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-09 11:19:49,131,1,2012-01-09 06:24:27
Case148,Turning & Milling,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-09 11:39:35,132,2,2012-01-09 08:22:48
Case80,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-09 11:43:09,130,1,2012-01-09 09:55:20
Case5,Turning & Milling Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-09 11:47:38,129,3,2012-01-09 10:26:59
Case123,Stress Relief,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 1,2012-01-09 11:58:45,132,0,2012-01-09 08:47:12
Case14,Round Grinding,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 2,2012-01-09 11:59:24,130,0,2012-01-09 06:06:36
Case48,Packing,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 5,2012-01-09 12:08:08,131,1,2012-01-09 09:18:53
Case98,Round Grinding,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 2,2012-01-09 12:20:26,130,1,2012-01-09 09:25:32
Case128,Turning & Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-09 12:26:50,130,3,2012-01-09 09:27:44
Case125,Turning & Milling Q.C.,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 3,2012-01-09 12:50:26,130,0,2012-01-09 10:07:44
Case11,Turning & Milling Q.C.,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 3,2012-01-09 12:56:00,129,4,2012-01-09 10:32:28
Case131,Turning & Milling Q.C.,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 3,2012-01-09 13:09:51,130,1,2012-01-09 10:11:58
Case132,Turning & Milling Q.C.,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 3,2012-01-09 13:21:48,128,2,2012-01-09 10:23:50
Case149,Change Version,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 1,2012-01-09 13:55:27,129,1,2012-01-09 10:24:16
Case46,Final Inspection Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 3,2012-01-09 14:38:59,129,1,2012-01-09 11:48:50
Case134,Milling Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-09 14:45:00,129,0,2012-01-09 11:48:29
Case97,Final Inspection Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 3,2012-01-09 14:50:55,129,0,2012-01-09 11:47:54
Case150,Milling Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-09 15:41:26,130,1,2012-01-09 11:52:34
Case133,Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-09 15:49:35,130,0,2012-01-09 11:55:35
Case88,Turning & Milling Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-09 15:53:26,129,4,2012-01-09 12:28:18
Case126,Laser Marking,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-09 16:21:56,130,1,2012-01-09 13:37:59
Case66,Lapping,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 4,2012-01-09 16:26:56,132,0,2012-01-09 14:36:39
Case124,Laser Marking,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 4,2012-01-09 16:42:52,132,2,2012-01-09 14:07:49
Case22,Turning Rework,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 1,2012-01-09 16:50:30,130,0,2012-01-09 13:14:29
Case151,Turning,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 1,2012-01-09 16:52:08,130,0,2012-01-09 12:47:31
Case152,Turning & Milling,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-09 17:08:37,131,1,2012-01-09 13:51:08
Case50,Flat Grinding,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 4,2012-01-09 17:11:41,129,0,2012-01-09 12:24:39
Case30,Laser Marking,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 4,2012-01-09 17:13:28,129,0,2012-01-09 12:16:52
Case12,Packing,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 5,2012-01-09 17:23:03,130,0,2012-01-09 13:12:39
Case27,Round Grinding,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 2,2012-01-09 17:38:00,133,1,2012-01-09 16:33:28
Case63,Packing,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 5,2012-01-09 17:40:09,132,1,2012-01-09 14:34:40
Case153,Rework Milling,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 1,2012-01-09 17:40:11,132,0,2012-01-09 14:07:06
Case37,Round Grinding,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 2,2012-01-09 18:15:53,132,0,2012-01-09 15:02:26
Case57,Round  Q.C.,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-09 18:21:34,133,0,2012-01-09 17:13:41
Case20,Packing,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 5,2012-01-09 18:36:30,132,2,2012-01-09 15:38:11
Case79,Final Inspection Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-09 18:55:13,132,0,2012-01-09 16:22:53
Case111,Turning Q.C.,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 1,2012-01-09 19:45:49,133,1,2012-01-09 16:58:49
Case110,Turning Q.C.,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-09 20:08:54,132,0,2012-01-09 16:28:11
Case26,Packing,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 5,2012-01-09 20:12:34,133,3,2012-01-09 16:58:04
Case130,Laser Marking,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 4,2012-01-09 20:42:05,133,2,2012-01-09 16:53:08
Case40,Final Inspection Q.C.,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 3,2012-01-09 20:44:15,134,1,2012-01-09 18:00:33
Case154,Change Version,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-09 20:55:31,133,0,2012-01-09 16:31:48
Case31,Flat Grinding,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 4,2012-01-09 20:55:52,134,0,2012-01-09 18:26:38
Case82,Turning & Milling,res_a7b6c6e0-5235-41e1-af33-e11518db3063,Role 1,2012-01-09 20:56:09,134,2,2012-01-09 18:11:52
Case92,Turning Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-09 21:14:41,134,2,2012-01-09 18:20:21
Case5,Flat Grinding,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-09 21:17:38,134,1,2012-01-09 19:20:27
Case119,Turning & Milling,res_2356665f-6535-4884-98d9-0ee27360b154,Role 1,2012-01-09 21:58:13,134,4,2012-01-09 20:15:54
Case81,Final Inspection Q.C.,res_2356665f-6535-4884-98d9-0ee27360b154,Role 3,2012-01-09 21:59:28,134,2,2012-01-09 18:53:45
Case156,Rework Milling,res_2356665f-6535-4884-98d9-0ee27360b154,Role 1,2012-01-09 22:01:06,135,1,2012-01-09 18:30:54
Case155,Rework Milling,res_2356665f-6535-4884-98d9-0ee27360b154,Role 1,2012-01-09 22:14:11,134,0,2012-01-09 17:48:39
Case10,Laser Marking,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-09 22:53:59,132,3,2012-01-09 15:39:20
Case157,Turning & Milling,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-09 22:54:07,135,3,2012-01-09 20:02:23
Case64,Turning & Milling,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 1,2012-01-09 23:18:06,133,2,2012-01-09 17:08:06
Case89,Laser Marking,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 4,2012-01-09 23:40:39,134,1,2012-01-09 21:10:43
Case135,Turning & Milling,res_fac73bfe-b2ae-4800-9f8a-dd1017f3fc05,Role 1,2012-01-10 00:02:24,135,4,2012-01-09 21:40:06
Case103,Nitration Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-10 00:29:02,134,0,2012-01-09 19:44:26
Case38,Turning & Milling Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-10 00:33:32,135,0,2012-01-09 22:36:08
Case29,Lapping,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-10 01:03:48,135,0,2012-01-09 22:52:01
Case21,Fix,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-10 01:03:51,135,0,2012-01-09 22:23:12
Case54,Packing,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 5,2012-01-10 01:29:07,135,0,2012-01-09 23:03:35
Case60,Round Grinding,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 2,2012-01-10 01:30:43,135,1,2012-01-09 22:32:08
Case52,Packing,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 5,2012-01-10 01:51:06,137,2,2012-01-10 00:40:38
Case3,Lapping,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 4,2012-01-10 01:51:34,135,1,2012-01-09 23:04:08
Case158,Milling Q.C.,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 1,2012-01-10 01:55:53,135,0,2012-01-09 21:31:41
Case73,Final Inspection Q.C.,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 3,2012-01-10 02:00:26,135,1,2012-01-09 23:23:52
Case25,Round Grinding,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 2,2012-01-10 02:01:03,134,0,2012-01-09 21:29:00
Case34,Packing,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 5,2012-01-10 02:30:51,135,1,2012-01-09 23:15:46
Case159,Turning & Milling,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-10 02:38:23,136,2,2012-01-09 23:34:32
Case137,Turning,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-10 02:48:44,135,0,2012-01-09 22:22:13
Case15,Final Inspection Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-10 02:59:22,135,0,2012-01-09 22:16:05
Case160,Turning & Milling Q.C.,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 3,2012-01-10 03:18:45,137,1,2012-01-10 00:09:13
Case49,Laser Marking,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 4,2012-01-10 03:24:19,137,0,2012-01-10 00:44:32
Case11,Nitration Q.C.,res_a3faa996-e874-430c-9bc7-296fa1b4177f,Role 3,2012-01-10 03:28:45,135,1,2012-01-09 23:16:41
Case70,Final Inspection Q.C.,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 3,2012-01-10 03:41:10,138,2,2012-01-10 01:46:11
Case161,Rework Milling,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 1,2012-01-10 04:50:12,138,0,2012-01-10 01:18:04
Case136,Change Version,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-10 04:59:32,138,0,2012-01-10 01:46:54
Case39,Laser Marking,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-10 05:37:29,140,0,2012-01-10 03:50:16
Case162,Rework Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-10 05:42:12,139,1,2012-01-10 02:00:28
Case163,Milling Q.C.,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-10 07:18:16,140,0,2012-01-10 03:14:24
Case109,Packing,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 5,2012-01-10 07:57:57,140,0,2012-01-10 03:37:32
Case61,Laser Marking,res_1675a9cd-a7d3-4e8c-86da-3b95f6bed6dc,Role 4,2012-01-10 08:15:20,141,1,2012-01-10 05:29:13
