caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case107,Turning,res_135cb193-dec9-4d63-990b-2aea2082a50a,Role 1,2012-01-08 16:57:04,106,0,2012-01-08 13:38:36
Case28,Turning Q.C.,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 1,2012-01-08 17:07:28,108,0,2012-01-08 15:00:21
Case122,Rework Milling,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-08 17:35:45,108,3,2012-01-08 14:00:17
Case121,Rework Milling,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-08 17:38:22,107,2,2012-01-08 13:49:29
Case57,Final Inspection Q.C.,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 3,2012-01-08 18:16:29,108,0,2012-01-08 17:07:19
Case35,Laser Marking,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 4,2012-01-08 18:38:19,108,0,2012-01-08 17:16:27
Case58,Milling,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 1,2012-01-08 19:02:40,108,0,2012-01-08 17:00:00
Case123,Rework Milling,res_839c014a-4671-417e-9f24-68fdf82d2ab6,Role 1,2012-01-08 19:35:50,108,4,2012-01-08 15:33:55
Case92,Turning & Milling,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-08 19:45:43,107,2,2012-01-08 16:45:21
Case54,Final Inspection Q.C.,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 3,2012-01-08 20:16:32,109,0,2012-01-08 19:05:54
Case59,Turning & Milling,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 1,2012-01-08 20:22:02,109,3,2012-01-08 19:25:17
Case124,Turning & Milling,res_7368ae72-9a51-4ee2-8f42-af58014a0525,Role 1,2012-01-08 21:34:08,108,2,2012-01-08 16:57:06
Case42,Packing,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 5,2012-01-08 21:56:50,110,0,2012-01-08 19:37:59
Case125,Rework Milling,res_ea307c7c-f1f0-43ee-bc0e-c2c2fcfb443e,Role 1,2012-01-08 22:28:18,109,1,2012-01-08 17:59:35
Case126,Milling Q.C.,res_ea307c7c-f1f0-43ee-bc0e-c2c2fcfb443e,Role 1,2012-01-08 22:37:47,110,0,2012-01-08 18:02:17
Case108,Laser Marking,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-08 23:00:44,109,0,2012-01-08 19:09:24
Case56,Round Grinding,res_135cb193-dec9-4d63-990b-2aea2082a50a,Role 2,2012-01-08 23:20:09,111,0,2012-01-08 21:29:57
Case111,Change Version,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 1,2012-01-08 23:37:22,110,0,2012-01-08 20:04:35
Case127,Rework Milling,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 1,2012-01-08 23:38:21,110,2,2012-01-08 19:30:38
Case83,Laser Marking,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-09 00:06:19,111,1,2012-01-08 21:34:57
Case8,Final Inspection Q.C.,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 3,2012-01-09 00:23:19,113,1,2012-01-08 23:37:33
Case5,Grinding Rework,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 2,2012-01-09 00:23:44,112,0,2012-01-08 22:22:26
Case32,Final Inspection Q.C.,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 3,2012-01-09 00:29:59,113,0,2012-01-08 23:27:04
Case112,Milling,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 1,2012-01-09 00:30:55,109,0,2012-01-08 20:20:06
Case73,Packing,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 5,2012-01-09 00:46:28,113,1,2012-01-08 23:46:04
Case128,Turning & Milling,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 1,2012-01-09 00:55:03,110,2,2012-01-08 20:35:32
Case53,Turning,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 01:11:05,112,0,2012-01-08 22:41:31
Case129,Turning & Milling,res_310829ce-f662-4ab0-9711-a677db083aa1,Role 1,2012-01-09 01:18:03,111,3,2012-01-08 21:09:12
Case116,Turning & Milling,res_0465d36a-399d-4c78-a132-9382496cc977,Role 1,2012-01-09 01:44:24,112,3,2012-01-08 22:14:38
Case33,Turning Rework,res_0465d36a-399d-4c78-a132-9382496cc977,Role 1,2012-01-09 01:45:44,112,0,2012-01-08 22:47:08
Case34,Packing,res_0465d36a-399d-4c78-a132-9382496cc977,Role 5,2012-01-09 01:46:35,112,0,2012-01-08 22:49:56
Case109,Laser Marking,res_0465d36a-399d-4c78-a132-9382496cc977,Role 4,2012-01-09 01:48:32,111,2,2012-01-08 21:47:11
Case115,Milling,res_0465d36a-399d-4c78-a132-9382496cc977,Role 1,2012-01-09 02:06:24,111,1,2012-01-08 21:53:52
Case22,Fix,res_310829ce-f662-4ab0-9711-a677db083aa1,Role 1,2012-01-09 02:27:26,113,0,2012-01-09 00:06:44
Case130,Rework Milling,res_1cdca424-a530-491c-b512-bfce5e7a3353,Role 1,2012-01-09 02:52:40,112,2,2012-01-08 22:13:17
Case110,Milling,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 03:18:26,113,2,2012-01-09 00:16:34
Case10,Round  Q.C.,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 03:25:19,114,0,2012-01-09 01:04:37
Case131,Rework Milling,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 03:33:40,113,2,2012-01-08 23:16:49
Case132,Milling Q.C.,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 03:41:01,114,0,2012-01-09 00:16:43
Case13,Laser Marking,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 4,2012-01-09 03:46:06,114,1,2012-01-09 01:32:46
Case104,Final Inspection Q.C.,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 3,2012-01-09 03:48:36,113,0,2012-01-09 01:01:45
Case113,Change Version,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 1,2012-01-09 04:33:37,114,0,2012-01-09 01:12:33
Case44,Turning Rework,res_0465d36a-399d-4c78-a132-9382496cc977,Role 1,2012-01-09 04:42:00,115,0,2012-01-09 02:47:17
Case16,Grinding Rework,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 2,2012-01-09 04:46:25,115,0,2012-01-09 02:51:54
Case133,Milling Q.C.,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 1,2012-01-09 05:17:31,114,1,2012-01-09 01:02:05
Case76,Milling Q.C.,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 1,2012-01-09 05:21:06,114,2,2012-01-09 02:17:11
Case67,Final Inspection Q.C.,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 3,2012-01-09 05:48:02,116,0,2012-01-09 04:07:45
Case82,Flat Grinding,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-09 05:59:00,115,0,2012-01-09 02:55:05
Case48,Final Inspection Q.C.,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 3,2012-01-09 06:02:56,117,2,2012-01-09 04:46:20
Case1,Packing,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 5,2012-01-09 06:30:11,115,0,2012-01-09 02:47:14
Case7,Flat Grinding,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 4,2012-01-09 06:45:02,117,1,2012-01-09 04:35:40
Case134,Rework Milling,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 1,2012-01-09 07:00:08,115,2,2012-01-09 02:26:23
Case85,Round Grinding,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 2,2012-01-09 07:06:44,116,0,2012-01-09 04:22:00
Case105,Final Inspection Q.C.,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 3,2012-01-09 07:58:21,116,1,2012-01-09 04:33:11
Case70,Turning & Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 08:09:02,118,2,2012-01-09 06:16:07
Case136,Rework Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 08:17:12,117,1,2012-01-09 04:34:27
Case37,Round  Q.C.,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 08:23:02,118,0,2012-01-09 07:41:48
Case135,Turning & Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 08:24:25,116,1,2012-01-09 03:43:41
Case114,Packing,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 5,2012-01-09 08:25:57,118,1,2012-01-09 05:35:31
Case117,Turning & Milling Q.C.,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 3,2012-01-09 08:29:23,116,0,2012-01-09 04:05:35
Case55,Final Inspection Q.C.,res_0465d36a-399d-4c78-a132-9382496cc977,Role 3,2012-01-09 08:45:33,118,1,2012-01-09 07:33:11
Case138,Change Version,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-09 09:19:17,118,1,2012-01-09 06:00:58
Case137,Change Version,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-09 09:22:11,118,0,2012-01-09 05:32:17
Case122,Change Version,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 11:10:24,118,3,2012-01-09 08:16:16
Case139,Turning,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 11:12:59,118,0,2012-01-09 07:04:13
Case52,Packing,res_839c014a-4671-417e-9f24-68fdf82d2ab6,Role 5,2012-01-09 11:25:42,119,1,2012-01-09 09:17:34
Case121,Change Version,res_839c014a-4671-417e-9f24-68fdf82d2ab6,Role 1,2012-01-09 11:27:29,118,2,2012-01-09 08:06:53
Case29,Lapping,res_ea307c7c-f1f0-43ee-bc0e-c2c2fcfb443e,Role 4,2012-01-09 11:54:04,120,0,2012-01-09 10:17:42
Case69,Turning & Milling Q.C.,res_ea307c7c-f1f0-43ee-bc0e-c2c2fcfb443e,Role 3,2012-01-09 11:59:47,120,0,2012-01-09 10:15:34
Case102,Final Inspection Q.C.,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 3,2012-01-09 12:11:08,120,0,2012-01-09 09:52:13
Case81,Laser Marking,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 4,2012-01-09 12:12:14,118,0,2012-01-09 08:30:45
Case118,Turning & Milling,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 1,2012-01-09 12:43:47,118,1,2012-01-09 08:27:15
Case43,Laser Marking,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 4,2012-01-09 12:49:40,121,1,2012-01-09 10:34:22
Case142,Turning & Milling,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 1,2012-01-09 13:17:02,121,3,2012-01-09 10:21:47
Case64,Lapping,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 4,2012-01-09 13:33:07,122,0,2012-01-09 12:22:06
Case120,Milling,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 1,2012-01-09 13:44:25,120,0,2012-01-09 10:16:19
Case123,Turning,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 1,2012-01-09 13:51:57,120,1,2012-01-09 09:47:04
Case103,Round Grinding,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 2,2012-01-09 14:02:32,122,0,2012-01-09 11:50:55
Case125,Turning & Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 14:10:10,118,2,2012-01-09 08:52:43
Case119,Change Version,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 14:20:40,119,2,2012-01-09 09:42:07
Case42,Round  Q.C.,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 14:20:45,121,0,2012-01-09 11:15:38
Case140,Rework Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 14:26:30,119,0,2012-01-09 08:54:01
Case141,Milling Q.C.,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-09 14:27:15,120,0,2012-01-09 09:43:02
Case68,Final Inspection Q.C.,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 3,2012-01-09 14:56:13,122,1,2012-01-09 12:06:27
Case96,Fix,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 1,2012-01-09 14:56:29,122,0,2012-01-09 12:19:30
Case143,Rework Milling,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 1,2012-01-09 15:02:03,122,1,2012-01-09 11:31:17
Case126,Packing,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 5,2012-01-09 15:03:48,119,0,2012-01-09 09:16:04
Case36,Turning & Milling Q.C.,res_0465d36a-399d-4c78-a132-9382496cc977,Role 3,2012-01-09 15:43:25,125,1,2012-01-09 14:58:32
Case74,Turning & Milling Q.C.,res_0465d36a-399d-4c78-a132-9382496cc977,Role 3,2012-01-09 15:58:58,124,0,2012-01-09 14:29:26
Case71,Milling,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 1,2012-01-09 16:16:35,125,1,2012-01-09 14:58:15
Case144,Rework Milling,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 1,2012-01-09 16:18:51,123,2,2012-01-09 12:28:50
Case34,Final Inspection Q.C.,res_31445ac5-eb93-4b40-a2ed-c8a18a2b45e0,Role 3,2012-01-09 16:22:33,123,1,2012-01-09 12:51:23
Case47,Milling,res_31445ac5-eb93-4b40-a2ed-c8a18a2b45e0,Role 1,2012-01-09 16:23:49,126,2,2012-01-09 16:03:49
Case145,Change Version,res_310829ce-f662-4ab0-9711-a677db083aa1,Role 1,2012-01-09 16:35:24,124,1,2012-01-09 13:10:08
Case49,Packing,res_310829ce-f662-4ab0-9711-a677db083aa1,Role 5,2012-01-09 16:38:09,126,0,2012-01-09 15:19:52
Case89,Final Inspection Q.C.,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 3,2012-01-09 17:07:13,126,2,2012-01-09 15:31:08
Case107,Turning Q.C.,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 17:13:03,124,0,2012-01-09 14:09:56
Case88,Milling,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-09 17:51:02,125,0,2012-01-09 14:56:51
Case7,Lapping,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-09 17:51:42,126,0,2012-01-09 15:40:53
Case21,Round Grinding,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 2,2012-01-09 17:57:26,125,0,2012-01-09 14:56:58
Case101,Turning & Milling Q.C.,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 3,2012-01-09 18:02:59,126,2,2012-01-09 15:14:01
Case146,Milling Q.C.,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-09 18:06:17,125,0,2012-01-09 14:48:35
Case13,Final Inspection Q.C.,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 3,2012-01-09 18:14:40,125,1,2012-01-09 15:05:40
Case90,Laser Marking,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 4,2012-01-09 18:39:22,126,0,2012-01-09 17:11:15
Case147,Rework Milling,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 1,2012-01-09 18:45:04,126,1,2012-01-09 15:10:51
Case38,Final Inspection Q.C.,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 3,2012-01-09 19:10:08,127,3,2012-01-09 17:20:37
Case91,Packing,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 5,2012-01-09 19:19:17,127,0,2012-01-09 17:22:45
Case79,Fix,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 1,2012-01-09 19:21:06,126,0,2012-01-09 16:20:52
Case19,Packing,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 5,2012-01-09 19:23:00,127,1,2012-01-09 18:19:23
Case148,Rework Milling,res_5d96e75c-327e-4c3f-815e-8f21ea024771,Role 1,2012-01-09 19:51:39,127,1,2012-01-09 16:33:25
Case41,Final Inspection Q.C.,res_5d96e75c-327e-4c3f-815e-8f21ea024771,Role 3,2012-01-09 19:53:12,126,2,2012-01-09 17:14:14
Case66,Turning Rework,res_5d96e75c-327e-4c3f-815e-8f21ea024771,Role 1,2012-01-09 20:00:15,127,0,2012-01-09 18:08:20
Case99,Final Inspection Q.C.,res_5d96e75c-327e-4c3f-815e-8f21ea024771,Role 3,2012-01-09 20:00:26,127,2,2012-01-09 16:58:08
Case97,Nitration Q.C.,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 3,2012-01-09 20:15:24,127,0,2012-01-09 18:27:12
Case124,Turning,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 1,2012-01-09 20:19:47,127,0,2012-01-09 16:40:25
Case28,Turning & Milling,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 1,2012-01-09 20:27:41,128,3,2012-01-09 18:53:44
Case149,Turning & Milling,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 1,2012-01-09 20:43:43,127,1,2012-01-09 17:15:46
Case50,Final Inspection Q.C.,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 3,2012-01-09 20:50:07,127,2,2012-01-09 19:32:19
Case150,Turning & Milling,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 1,2012-01-09 21:12:27,128,2,2012-01-09 18:34:49
Case63,Final Inspection Q.C.,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 3,2012-01-09 21:14:47,127,3,2012-01-09 20:35:49
Case127,Change Version,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 1,2012-01-09 21:20:52,127,0,2012-01-09 18:28:15
Case84,Final Inspection Q.C.,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 3,2012-01-09 21:36:14,127,3,2012-01-09 19:46:42
Case65,Final Inspection Q.C.,res_310829ce-f662-4ab0-9711-a677db083aa1,Role 3,2012-01-09 21:51:26,126,2,2012-01-09 21:39:14
Case93,Final Inspection Q.C.,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 3,2012-01-09 22:00:30,127,2,2012-01-09 20:29:27
Case10,Packing,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 5,2012-01-09 22:21:30,127,0,2012-01-09 19:48:28
Case62,Milling Q.C.,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 1,2012-01-09 22:24:55,127,0,2012-01-09 21:22:32
Case8,Packing,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 5,2012-01-09 22:28:10,126,2,2012-01-09 21:39:19
Case151,Rework Milling,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-09 22:40:06,127,1,2012-01-09 19:27:30
Case152,Turning & Milling,res_e330c70f-14be-4643-9b8b-2552cd2ffc84,Role 1,2012-01-09 22:43:29,127,4,2012-01-09 20:04:22
Case80,Turning & Milling,res_e330c70f-14be-4643-9b8b-2552cd2ffc84,Role 1,2012-01-09 22:51:03,126,2,2012-01-09 21:43:58
Case58,Final Inspection Q.C.,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 3,2012-01-09 23:00:16,127,2,2012-01-09 21:27:07
Case22,Packing,res_e330c70f-14be-4643-9b8b-2552cd2ffc84,Role 5,2012-01-09 23:54:58,127,1,2012-01-09 21:26:28
Case94,Turning & Milling,res_0465d36a-399d-4c78-a132-9382496cc977,Role 1,2012-01-10 00:05:39,125,3,2012-01-09 22:01:39
Case153,Rework Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-10 00:38:52,127,1,2012-01-09 21:44:29
Case53,Turning Q.C.,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-10 01:03:03,127,0,2012-01-09 21:47:40
Case72,Laser Marking,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-10 01:30:40,125,0,2012-01-09 22:37:43
Case33,Lapping,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-10 01:35:13,126,0,2012-01-09 21:54:36
Case55,Round Grinding,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 2,2012-01-10 02:08:49,128,0,2012-01-10 00:14:48
Case100,Stress Relief,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-10 02:09:48,125,0,2012-01-09 22:41:25
Case73,Fix,res_9d30b6b2-f265-43fd-aec3-0b6d9262131a,Role 1,2012-01-10 02:38:44,128,0,2012-01-10 00:35:33
Case35,Flat Grinding,res_9d30b6b2-f265-43fd-aec3-0b6d9262131a,Role 4,2012-01-10 02:49:42,128,0,2012-01-10 00:31:43
Case154,Rework Milling,res_9d30b6b2-f265-43fd-aec3-0b6d9262131a,Role 1,2012-01-10 03:07:20,126,1,2012-01-09 22:55:07
Case115,Final Inspection Q.C.,res_9d30b6b2-f265-43fd-aec3-0b6d9262131a,Role 3,2012-01-10 03:10:42,126,1,2012-01-09 22:59:59
Case78,Lapping,res_9d30b6b2-f265-43fd-aec3-0b6d9262131a,Role 4,2012-01-10 03:19:09,127,1,2012-01-09 23:58:20
Case155,Rework Milling,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 1,2012-01-10 03:36:16,127,2,2012-01-09 23:37:59
Case61,Packing,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 5,2012-01-10 04:07:30,128,0,2012-01-10 00:45:25
Case106,Turning & Milling,res_5d96e75c-327e-4c3f-815e-8f21ea024771,Role 1,2012-01-10 04:26:17,127,1,2012-01-10 00:09:22
Case156,Turning & Milling,res_502f003d-805d-4c48-b997-6169e9eab8af,Role 1,2012-01-10 04:34:32,128,2,2012-01-10 00:09:49
Case42,Packing,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 5,2012-01-10 04:51:40,128,1,2012-01-10 01:22:46
Case37,Packing,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 5,2012-01-10 05:17:29,130,2,2012-01-10 04:49:26
Case105,Round Grinding,res_5d96e75c-327e-4c3f-815e-8f21ea024771,Role 2,2012-01-10 05:35:40,128,0,2012-01-10 02:09:49
Case30,Round Grinding,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 2,2012-01-10 06:03:10,128,1,2012-01-10 03:05:21
Case43,Final Inspection Q.C.,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 3,2012-01-10 06:15:10,128,0,2012-01-10 03:29:33
Case70,Turning & Milling,res_8470a7a2-a71e-4f8d-a574-20997a179e17,Role 1,2012-01-10 06:40:30,130,4,2012-01-10 05:35:55
Case59,Milling,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 1,2012-01-10 06:51:20,132,0,2012-01-10 06:14:25
Case132,Packing,res_0465d36a-399d-4c78-a132-9382496cc977,Role 5,2012-01-10 07:07:27,129,1,2012-01-10 04:20:58
Case95,Final Inspection Q.C.,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 3,2012-01-10 07:29:36,130,1,2012-01-10 04:59:23
Case131,Turning & Milling,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 1,2012-01-10 07:45:09,128,3,2012-01-10 03:23:33
Case76,Packing,res_95a6ad72-5d79-442b-a530-03cf6f42b2ea,Role 5,2012-01-10 07:48:17,130,3,2012-01-10 04:49:28
Case133,Packing,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 5,2012-01-10 07:52:14,130,2,2012-01-10 05:29:47
Case16,Packing,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 5,2012-01-10 07:56:02,132,3,2012-01-10 06:47:03
Case130,Turning & Milling,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 1,2012-01-10 07:57:02,129,4,2012-01-10 04:00:26
Case64,Turning Rework,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-10 08:11:25,132,0,2012-01-10 07:16:24
Case157,Rework Milling,res_6d8ef55d-6698-44b2-bbc8-fd491036beab,Role 1,2012-01-10 08:24:57,129,0,2012-01-10 03:52:26
Case128,Change Version,res_6d8ef55d-6698-44b2-bbc8-fd491036beab,Role 1,2012-01-10 08:31:52,130,0,2012-01-10 04:33:45
Case158,Turning & Milling,res_6d8ef55d-6698-44b2-bbc8-fd491036beab,Role 1,2012-01-10 08:34:14,130,4,2012-01-10 04:29:07
Case129,Laser Marking,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 4,2012-01-10 08:37:15,129,0,2012-01-10 04:09:20
Case86,Final Inspection Q.C.,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 3,2012-01-10 08:48:07,132,2,2012-01-10 07:24:36
Case159,Turning & Milling,res_3273617d-0df8-4064-ae35-b0f99c600d99,Role 1,2012-01-10 08:49:30,131,5,2012-01-10 05:37:54
Case44,Lapping,res_5647259d-de55-4954-93f0-f595a6f74a8e,Role 4,2012-01-10 09:03:54,132,0,2012-01-10 06:52:43
Case160,Rework Milling,res_f006c048-3086-4a07-a0d1-e5a221d816a0,Role 1,2012-01-10 09:22:54,132,1,2012-01-10 06:02:21
Case111,Final Inspection Q.C.,res_310829ce-f662-4ab0-9711-a677db083aa1,Role 3,2012-01-10 09:45:49,132,1,2012-01-10 07:20:57
Case161,Turning & Milling Q.C.,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 3,2012-01-10 10:42:00,133,0,2012-01-10 07:51:00
Case108,Flat Grinding,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 4,2012-01-10 11:11:09,132,0,2012-01-10 08:01:51
Case83,Lapping,res_f76e1da9-5884-4cd2-9a99-db1f88a345a8,Role 4,2012-01-10 11:34:24,133,0,2012-01-10 09:18:08
Case5,Packing,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 5,2012-01-10 11:48:42,133,1,2012-01-10 09:07:03
Case104,Packing,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 5,2012-01-10 11:49:49,133,0,2012-01-10 09:01:28
Case114,Round  Q.C.,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 1,2012-01-10 12:00:51,134,0,2012-01-10 09:45:12
Case162,Turning & Milling,res_bc2bd905-0a5b-4fbf-9cbf-c1d8a6afe7c3,Role 1,2012-01-10 12:05:14,133,2,2012-01-10 08:36:55
Case34,Grinding Rework,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 2,2012-01-10 12:39:59,132,0,2012-01-10 08:13:30
Case68,Grinding Rework,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 2,2012-01-10 12:44:23,133,1,2012-01-10 09:17:54
Case109,Lapping,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 4,2012-01-10 13:00:38,133,1,2012-01-10 09:31:20
Case163,Turning & Milling,res_b22604b0-527b-4c04-b5af-57e7dea4e913,Role 1,2012-01-10 13:11:22,134,2,2012-01-10 09:41:56
Case116,Change Version,res_21ad1f0e-f694-41e9-8f56-a2a1c70f5de8,Role 1,2012-01-10 13:24:53,133,0,2012-01-10 08:59:32
Case7,Final Inspection Q.C.,res_6f4940fd-6b6c-444f-a391-4a0cfcf6f239,Role 3,2012-01-10 14:03:24,135,0,2012-01-10 11:02:08
